scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,1001,20,2,OPTIMAL,-1129904.7402950185,-220.0535920322436,0.0,-1129684.686702986,0.0,0.006768800000000019,0.006999969482421875,2,False,True,2.0606218856385845e-16,index_map_S1_cost_only_N20.json,qubo_Q_S1_cost_only_N20.npz,True
S1_cost_only,1001,30,2,OPTIMAL,-3902088.00944241,194.86083839937191,0.0,-3902282.870280809,0.0,0.009158100000000002,0.009000062942504883,3,False,True,1.193364388965384e-16,index_map_S1_cost_only_N30.json,qubo_Q_S1_cost_only_N30.npz,True
S1_cost_only,1001,40,2,OPTIMAL,-8887645.378220715,661.905665371015,0.0,-8888307.283886084,0.0,0.015133699999999972,0.015000104904174805,4,False,True,2.0957689803819043e-16,index_map_S1_cost_only_N40.json,qubo_Q_S1_cost_only_N40.npz,True
S1_cost_only,1001,50,2,OPTIMAL,-17401716.508568436,1133.6145085823482,0.0,-17402850.123077016,0.0,0.027915299999999976,0.026999950408935547,5,False,True,2.1407602500751104e-16,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S1_cost_only,1001,50,2,OPTIMAL,-17937188.82004773,1133.6145085823482,0.0,-17938322.43455631,0.0,0.02789750000000002,0.0280001163482666,5,False,True,2.0768529203964759e-16,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S1_cost_only,1001,50,2,OPTIMAL,-18204924.97578737,1133.6145085823482,0.0,-18206058.590295956,0.0,0.028668499999999986,0.029000043869018555,5,False,True,0.0,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S1_cost_only,1001,50,2,OPTIMAL,-15728365.535195645,1133.6145085823482,0.0,-15729499.149704227,0.0,0.02652370000000004,0.026999950408935547,5,False,True,0.0,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S1_cost_only,1001,50,2,OPTIMAL,-19075067.48194123,1133.6145085823482,0.0,-19076201.096449807,0.0,0.028145100000000034,0.026999950408935547,5,False,True,3.905926206540265e-16,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S2_risk_adjusted,1001,20,2,OPTIMAL,-793267.4228152793,110480.32654710946,225936.93734059721,-903747.7493623889,0.0,0.0053956,0.005000114440917969,2,False,False,0.0,index_map_S2_risk_adjusted_N20.json,qubo_Q_S2_risk_adjusted_N20.npz,True
S2_risk_adjusted,1001,30,2,OPTIMAL,-3243718.3420929285,268336.24115979957,390228.2870280809,-3512054.583252728,0.0,0.006743999999999972,0.006000041961669922,3,False,False,0.0,index_map_S2_risk_adjusted_N30.json,qubo_Q_S2_risk_adjusted_N30.npz,True
S2_risk_adjusted,1001,40,2,OPTIMAL,-7920688.360853857,444777.31809775357,522841.60493447556,-8365465.678951609,0.0,0.011023999999999978,0.01100015640258789,4,False,False,2.3516202940601016e-16,index_map_S2_risk_adjusted_N40.json,qubo_Q_S2_risk_adjusted_N40.npz,True
S2_risk_adjusted,1001,50,2,OPTIMAL,-16109649.964251097,623859.7694768049,669340.389349116,-16733509.7337279,0.0,0.016925999999999997,0.016000032424926758,5,False,False,1.1562294359991375e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1001,50,2,OPTIMAL,-16645122.27573039,623859.7694768049,669340.389349116,-17268982.045207195,0.0,0.015923900000000046,0.015000104904174805,5,False,False,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1001,50,2,OPTIMAL,-16912858.431470037,623859.7694768049,669340.389349116,-17536718.20094684,0.0,0.015780600000000033,0.014999866485595703,5,False,False,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1001,50,2,OPTIMAL,-14503233.029813219,623859.7694768049,602406.3504142044,-15127092.799290022,0.0,0.015793800000000024,0.015000104904174805,5,False,False,1.2842965050634266e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1001,50,2,OPTIMAL,-17716066.89868898,623859.7694768049,736274.4282840277,-18339926.66816578,0.0,0.019000300000000026,0.01900005340576172,5,False,False,2.1027750232403966e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1001,50,2,OPTIMAL,-16172070.798644915,561438.9350829857,669340.389349116,-16733509.7337279,0.0,0.01652039999999999,0.01699995994567871,5,False,False,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1001,50,2,OPTIMAL,-16047229.12985728,686280.6038706242,669340.389349116,-16733509.7337279,0.0,0.014669199999999993,0.014000177383422852,5,False,False,2.3214539209954223e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S3_tight_regulation,1001,20,2,OPTIMAL,-2256527.988406998,2841.384998974352,0.0,-2259369.373405972,0.0,0.005212099999999997,0.005000114440917969,3,False,True,2.0636184868970938e-16,index_map_S3_tight_regulation_N20.json,qubo_Q_S3_tight_regulation_N20.npz,True
S3_tight_regulation,1001,30,2,OPTIMAL,-6630624.580047971,3256.299429405968,0.0,-6633880.879477375,0.0,0.006755000000000011,0.00599980354309082,4,False,True,2.8091548944511066e-16,index_map_S3_tight_regulation_N30.json,qubo_Q_S3_tight_regulation_N30.npz,True
S3_tight_regulation,1001,40,2,OPTIMAL,-19338885.660593234,6253.7219823642845,0.0,-19345139.382575598,0.0,0.0051798999999999595,0.004999876022338867,6,False,True,0.0,index_map_S3_tight_regulation_N40.json,qubo_Q_S3_tight_regulation_N40.npz,True
S3_tight_regulation,1001,50,2,OPTIMAL,-33461762.26173062,5257.205725182366,0.0,-33467019.467455804,0.0,0.011678199999999972,0.010999917984008789,7,False,True,1.1132977006182472e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1001,50,2,OPTIMAL,-33997234.57320991,5257.205725182366,0.0,-34002491.7789351,0.0,0.011252800000000007,0.01100015640258789,7,False,True,0.0,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1001,50,2,OPTIMAL,-34264970.728949554,5257.205725182366,0.0,-34270227.93467474,0.0,0.01150070000000003,0.01100015640258789,7,False,True,0.0,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1001,50,2,OPTIMAL,-30181994.35391995,5257.205725182366,0.0,-30187251.55964513,0.0,0.013428800000000018,0.013000011444091797,7,False,True,0.0,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1001,50,2,OPTIMAL,-36741530.16954129,5257.205725182366,0.0,-36746787.37526648,0.0,0.011330000000000007,0.010999917984008789,7,False,True,0.0,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S4_affordability,1001,20,2,OPTIMAL,-1129404.7402950185,279.9464079677564,0.0,-1129684.686702986,0.0,0.006710800000000017,0.006999969482421875,2,True,True,2.0615341457930357e-16,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
S4_affordability,1001,30,2,OPTIMAL,-3901588.00944241,694.8608383993719,0.0,-3902282.870280809,0.0,0.007148600000000005,0.006999969482421875,3,True,True,1.1935173221282494e-16,index_map_S4_affordability_N30.json,qubo_Q_S4_affordability_N30.npz,True
S4_affordability,1001,40,2,OPTIMAL,-8887145.378220715,1161.905665371015,0.0,-8888307.283886084,0.0,0.013240699999999994,0.013000011444091797,4,True,True,2.0958868905145278e-16,index_map_S4_affordability_N40.json,qubo_Q_S4_affordability_N40.npz,True
S4_affordability,1001,50,2,OPTIMAL,-17401216.508568436,1633.6145085823482,0.0,-17402850.123077016,0.0,0.026505600000000018,0.026000022888183594,5,True,True,2.140821761873697e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1001,50,2,OPTIMAL,-17936688.82004773,1633.6145085823482,0.0,-17938322.43455631,0.0,0.026984500000000022,0.026000022888183594,5,True,True,2.0769108143851945e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1001,50,2,OPTIMAL,-18204424.97578737,1633.6145085823482,0.0,-18206058.590295956,0.0,0.028731000000000007,0.0280001163482666,5,True,True,0.0,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1001,50,2,OPTIMAL,-15727865.535195645,1633.6145085823482,0.0,-15729499.149704227,0.0,0.025631600000000032,0.026000022888183594,5,True,True,0.0,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1001,50,2,OPTIMAL,-19074567.48194123,1633.6145085823482,0.0,-19076201.096449807,0.0,0.026488100000000014,0.026000022888183594,5,True,True,3.9060285922486237e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1001,50,2,OPTIMAL,-17401216.508568436,1633.6145085823482,0.0,-17402850.123077016,0.0,0.027453899999999976,0.026999950408935547,5,True,True,2.140821761873697e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1001,50,2,OPTIMAL,-17401216.508568436,1633.6145085823482,0.0,-17402850.123077016,0.0,0.02545550000000002,0.02500009536743164,5,True,True,2.140821761873697e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1001,20,2,OPTIMAL,-1129404.7402950185,279.9464079677564,0.0,-1129684.686702986,0.0,0.006720300007145852,0.0,2,True,True,2.0615341457930357e-16,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
