benchmark_family,instance_id,seed,N,solver,raw_objective,energy_total,is_feasible,runtime_sec,eigen_min,eigen_max,condition_number,neg_eigs,edge_prob,num_edges,k_frac,K_card,penalty_weight,kappa_target,neg_frac,budget_total_flips,target_flips_used,echo_final_stage_flips,echo_final_stage_frac,echo_tau0,echo_num_stages,echo_best_stage
spectral_dense,spectral_dense_N200_k1e2_seed1002,1002,200,sa_echo,0.0,0.0,1,6.43,-0.009999999999999938,1.0000000000000009,10000.00000000071,60,,,,,1.0,100.0,0.3,400000,62161,62161,0.1554025,100.0,8,1
spectral_dense,spectral_dense_N200_k1e2_seed1003,1003,200,sa_echo,0.0,0.0,1,6.499,-0.010000000000000005,0.9999999999999983,10000.000000000871,60,,,,,1.0,100.0,0.3,400000,61396,61396,0.15349,100.0,8,3
spectral_dense,spectral_dense_N200_k1e2_seed1004,1004,200,sa_echo,0.0,0.0,1,6.442,-0.010000000000000068,0.9999999999999974,10000.000000000557,60,,,,,1.0,100.0,0.3,400000,61198,61198,0.152995,100.0,8,5
spectral_dense,spectral_dense_N200_k1e2_seed1005,1005,200,sa_echo,0.0,0.0,1,6.859,-0.009999999999999874,0.9999999999999979,9999.999999999389,60,,,,,1.0,100.0,0.3,400000,61020,61020,0.15255,100.0,8,1
spectral_dense,spectral_dense_N200_k1e2_seed1006,1006,200,sa_echo,0.0,0.0,1,6.368,-0.01000000000000011,1.0000000000000004,9999.99999999958,60,,,,,1.0,100.0,0.3,400000,62512,62512,0.15628,100.0,8,2
spectral_dense,spectral_dense_N200_k1e2_seed1007,1007,200,sa_echo,0.0,0.0,1,6.489,-0.010000000000000023,1.0000000000000022,9999.99999999963,60,,,,,1.0,100.0,0.3,400000,59887,59887,0.1497175,100.0,8,1
spectral_dense,spectral_dense_N200_k1e2_seed1008,1008,200,sa_echo,0.0,0.0,1,6.473,-0.010000000000000089,0.9999999999999997,10000.000000000222,60,,,,,1.0,100.0,0.3,400000,62048,62048,0.15512,100.0,8,2
spectral_dense,spectral_dense_N200_k1e2_seed1009,1009,200,sa_echo,0.0,0.0,1,6.388,-0.010000000000000028,0.9999999999999998,10000.000000002208,60,,,,,1.0,100.0,0.3,400000,62136,62136,0.15534,100.0,8,5
spectral_dense,spectral_dense_N200_k1e2_seed1010,1010,200,sa_echo,0.0,0.0,1,6.54,-0.010000000000000113,0.999999999999998,9999.999999999263,60,,,,,1.0,100.0,0.3,400000,61463,61463,0.1536575,100.0,8,2
spectral_dense,spectral_dense_N200_k1e2_seed1011,1011,200,sa_echo,0.0,0.0,1,6.479,-0.00999999999999999,0.9999999999999974,10000.000000000486,60,,,,,1.0,100.0,0.3,400000,63212,63212,0.15803,100.0,8,2
spectral_dense,spectral_dense_N200_k1e2_seed1012,1012,200,sa_echo,0.0,0.0,1,6.611,-0.009999999999999952,1.0000000000000009,10000.000000001308,60,,,,,1.0,100.0,0.3,400000,63364,63364,0.15841,100.0,8,2
spectral_dense,spectral_dense_N200_k1e2_seed1013,1013,200,sa_echo,0.0,0.0,1,6.441,-0.009999999999999936,0.9999999999999994,9999.99999999818,60,,,,,1.0,100.0,0.3,400000,61906,61906,0.154765,100.0,8,1
spectral_dense,spectral_dense_N200_k1e2_seed1014,1014,200,sa_echo,0.0,0.0,1,6.434,-0.010000000000000016,1.0000000000000004,9999.999999999463,60,,,,,1.0,100.0,0.3,400000,63257,63257,0.1581425,100.0,8,1
spectral_dense,spectral_dense_N200_k1e2_seed1015,1015,200,sa_echo,0.0,0.0,1,6.557,-0.010000000000000054,0.9999999999999998,10000.000000000471,60,,,,,1.0,100.0,0.3,400000,62035,62035,0.1550875,100.0,8,3
spectral_dense,spectral_dense_N200_k1e2_seed1016,1016,200,sa_echo,0.0,0.0,1,6.628,-0.009999999999999966,1.000000000000001,9999.999999996391,60,,,,,1.0,100.0,0.3,400000,61930,61930,0.154825,100.0,8,1
spectral_dense,spectral_dense_N200_k1e2_seed1017,1017,200,sa_echo,0.0,0.0,1,6.602,-0.010000000000000087,1.0000000000000016,10000.000000000004,60,,,,,1.0,100.0,0.3,400000,61139,61139,0.1528475,100.0,8,1
spectral_dense,spectral_dense_N200_k1e2_seed1018,1018,200,sa_echo,0.0,0.0,1,6.451,-0.009999999999999972,1.0000000000000009,10000.000000001832,60,,,,,1.0,100.0,0.3,400000,63094,63094,0.157735,100.0,8,2
spectral_dense,spectral_dense_N200_k1e2_seed1019,1019,200,sa_echo,0.0,0.0,1,6.594,-0.009999999999999913,0.9999999999999992,10000.000000003138,60,,,,,1.0,100.0,0.3,400000,62127,62127,0.1553175,100.0,8,1
spectral_dense,spectral_dense_N300_k1e2_seed1000,1000,300,sa_echo,0.0,0.0,1,15.387,-0.00999999999999997,0.9999999999999999,10000.000000000347,90,,,,,1.0,100.0,0.3,600000,90847,90847,0.15141166666666667,100.0,8,5
spectral_dense,spectral_dense_N300_k1e2_seed1001,1001,300,sa_echo,0.0,0.0,1,15.205,-0.009999999999999886,1.0000000000000002,10000.000000000126,90,,,,,1.0,100.0,0.3,600000,88890,88890,0.14815,100.0,8,2
spectral_dense,spectral_dense_N300_k1e2_seed1002,1002,300,sa_echo,0.0,0.0,1,15.144,-0.010000000000000103,0.9999999999999984,9999.99999999994,90,,,,,1.0,100.0,0.3,600000,90605,90605,0.15100833333333333,100.0,8,2
spectral_dense,spectral_dense_N300_k1e2_seed1003,1003,300,sa_echo,0.0,0.0,1,15.136,-0.009999999999999988,1.0000000000000007,9999.999999996884,90,,,,,1.0,100.0,0.3,600000,89250,89250,0.14875,100.0,8,4
spectral_dense,spectral_dense_N300_k1e2_seed1004,1004,300,sa_echo,0.0,0.0,1,15.14,-0.009999999999999967,0.9999999999999997,9999.999999998223,90,,,,,1.0,100.0,0.3,600000,88585,88585,0.14764166666666667,100.0,8,4
spectral_dense,spectral_dense_N300_k1e2_seed1005,1005,300,sa_echo,0.0,0.0,1,14.948,-0.009999999999999997,0.9999999999999982,10000.000000000739,90,,,,,1.0,100.0,0.3,600000,90268,90268,0.15044666666666667,100.0,8,2
spectral_dense,spectral_dense_N300_k1e2_seed1006,1006,300,sa_echo,0.0,0.0,1,15.057,-0.009999999999999998,0.9999999999999993,9999.999999999029,90,,,,,1.0,100.0,0.3,600000,89425,89425,0.14904166666666666,100.0,8,4
spectral_dense,spectral_dense_N300_k1e2_seed1007,1007,300,sa_echo,0.0,0.0,1,15.142,-0.01000000000000002,1.000000000000001,10000.000000002692,90,,,,,1.0,100.0,0.3,600000,88957,88957,0.14826166666666668,100.0,8,4
spectral_dense,spectral_dense_N300_k1e2_seed1008,1008,300,sa_echo,0.0,0.0,1,14.886,-0.009999999999999941,1.0000000000000009,10000.000000001291,90,,,,,1.0,100.0,0.3,600000,87904,87904,0.14650666666666667,100.0,8,2
spectral_dense,spectral_dense_N300_k1e2_seed1009,1009,300,sa_echo,0.0,0.0,1,15.302,-0.010000000000000077,1.0000000000000009,10000.000000000085,90,,,,,1.0,100.0,0.3,600000,91665,91665,0.152775,100.0,8,5
spectral_dense,spectral_dense_N300_k1e2_seed1010,1010,300,sa_echo,0.0,0.0,1,15.413,-0.009999999999999985,0.999999999999999,10000.000000001477,90,,,,,1.0,100.0,0.3,600000,87076,87076,0.14512666666666665,100.0,8,5
spectral_dense,spectral_dense_N300_k1e2_seed1011,1011,300,sa_echo,0.0,0.0,1,15.359,-0.010000000000000045,1.0000000000000013,9999.999999999314,90,,,,,1.0,100.0,0.3,600000,92153,92153,0.15358833333333333,100.0,8,4
spectral_dense,spectral_dense_N300_k1e2_seed1012,1012,300,sa_echo,0.0,0.0,1,15.092,-0.01000000000000001,0.9999999999999971,10000.000000000207,90,,,,,1.0,100.0,0.3,600000,89583,89583,0.149305,100.0,8,2
spectral_dense,spectral_dense_N300_k1e2_seed1013,1013,300,sa_echo,0.0,0.0,1,15.213,-0.009999999999999952,0.9999999999999964,9999.999999999596,90,,,,,1.0,100.0,0.3,600000,87130,87130,0.14521666666666666,100.0,8,5
spectral_dense,spectral_dense_N300_k1e2_seed1014,1014,300,sa_echo,0.0,0.0,1,15.07,-0.009999999999999929,1.0000000000000009,10000.000000001091,90,,,,,1.0,100.0,0.3,600000,88424,88424,0.14737333333333333,100.0,8,2
spectral_dense,spectral_dense_N300_k1e2_seed1015,1015,300,sa_echo,0.0,0.0,1,14.758,-0.009999999999999953,1.0000000000000013,10000.000000000278,90,,,,,1.0,100.0,0.3,600000,89130,89130,0.14855,100.0,8,6
spectral_dense,spectral_dense_N300_k1e2_seed1016,1016,300,sa_echo,0.13347318383480658,0.13347318383480658,1,14.721,-0.010000000000000018,1.0000000000000007,10000.000000004706,90,,,,,1.0,100.0,0.3,600000,89955,89955,0.149925,100.0,8,3
spectral_dense,spectral_dense_N300_k1e2_seed1017,1017,300,sa_echo,0.0,0.0,1,15.337,-0.010000000000000021,0.9999999999999997,9999.99999999926,90,,,,,1.0,100.0,0.3,600000,88712,88712,0.14785333333333334,100.0,8,5
spectral_dense,spectral_dense_N300_k1e2_seed1018,1018,300,sa_echo,0.0,0.0,1,15.019,-0.01000000000000002,0.9999999999999994,10000.000000000544,90,,,,,1.0,100.0,0.3,600000,87774,87774,0.14629,100.0,8,6
spectral_dense,spectral_dense_N300_k1e2_seed1019,1019,300,sa_echo,0.0,0.0,1,15.153,-0.010000000000000018,0.9999999999999987,9999.999999999993,90,,,,,1.0,100.0,0.3,600000,91819,91819,0.15303166666666668,100.0,8,4
spectral_dense,spectral_dense_N100_k1e4_seed1000,1000,100,sa_echo,0.0,0.0,1,1.95,-0.00010000000000001383,1.0,99999999.96586508,30,,,,,1.0,10000.0,0.3,200000,34732,34732,0.17366,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1001,1001,100,sa_echo,0.0,0.0,1,1.898,-9.999999999997653e-05,1.0000000000000002,100000000.15644765,30,,,,,1.0,10000.0,0.3,200000,35060,35060,0.1753,100.0,8,2
spectral_dense,spectral_dense_N100_k1e4_seed1002,1002,100,sa_echo,0.0,0.0,1,1.956,-0.00010000000000001537,1.0000000000000013,100000000.15109526,30,,,,,1.0,10000.0,0.3,200000,34755,34755,0.173775,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1003,1003,100,sa_echo,0.0,0.0,1,1.946,-9.999999999999312e-05,1.0000000000000007,99999999.98557973,30,,,,,1.0,10000.0,0.3,200000,35318,35318,0.17659,100.0,8,2
spectral_dense,spectral_dense_N100_k1e4_seed1004,1004,100,sa_echo,0.0,0.0,1,1.957,-0.00010000000000001037,1.0,99999999.67993881,30,,,,,1.0,10000.0,0.3,200000,35603,35603,0.178015,100.0,8,2
spectral_dense,spectral_dense_N100_k1e4_seed1005,1005,100,sa_echo,0.0,0.0,1,1.963,-0.0001000000000000065,0.9999999999999993,99999999.97771227,30,,,,,1.0,10000.0,0.3,200000,33988,33988,0.16994,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1006,1006,100,sa_echo,0.0,0.0,1,1.933,-0.0001000000000000262,1.0,99999999.79508543,30,,,,,1.0,10000.0,0.3,200000,37297,37297,0.186485,100.0,8,2
spectral_dense,spectral_dense_N100_k1e4_seed1007,1007,100,sa_echo,0.0,0.0,1,1.972,-9.999999999998625e-05,1.0000000000000004,99999999.95918225,30,,,,,1.0,10000.0,0.3,200000,36641,36641,0.183205,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1008,1008,100,sa_echo,0.0,0.0,1,2.006,-9.999999999998117e-05,1.0,100000000.08326016,30,,,,,1.0,10000.0,0.3,200000,34309,34309,0.171545,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1009,1009,100,sa_echo,0.0,0.0,1,1.933,-0.00010000000000001737,0.9999999999999994,100000000.1246645,30,,,,,1.0,10000.0,0.3,200000,35965,35965,0.179825,100.0,8,2
spectral_dense,spectral_dense_N100_k1e4_seed1010,1010,100,sa_echo,0.0,0.0,1,1.973,-9.999999999999473e-05,0.9999999999999998,100000000.0332378,30,,,,,1.0,10000.0,0.3,200000,34875,34875,0.174375,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1011,1011,100,sa_echo,0.0,0.0,1,1.987,-9.999999999996881e-05,1.0000000000000002,99999999.95368545,30,,,,,1.0,10000.0,0.3,200000,35629,35629,0.178145,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1012,1012,100,sa_echo,0.0,0.0,1,1.923,-0.00010000000000003135,0.9999999999999999,99999999.87124407,30,,,,,1.0,10000.0,0.3,200000,35860,35860,0.1793,100.0,8,2
spectral_dense,spectral_dense_N100_k1e4_seed1013,1013,100,sa_echo,0.0,0.0,1,1.947,-9.999999999997947e-05,1.0,100000000.09104522,30,,,,,1.0,10000.0,0.3,200000,38171,38171,0.190855,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1014,1014,100,sa_echo,0.0,0.0,1,1.999,-0.00010000000000001246,0.9999999999999982,99999999.65754493,30,,,,,1.0,10000.0,0.3,200000,35054,35054,0.17527,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1015,1015,100,sa_echo,0.0,0.0,1,1.938,-9.99999999999978e-05,1.0000000000000002,99999999.96643357,30,,,,,1.0,10000.0,0.3,200000,37233,37233,0.186165,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1016,1016,100,sa_echo,0.0,0.0,1,1.955,-9.999999999996481e-05,1.0000000000000009,99999999.8534113,30,,,,,1.0,10000.0,0.3,200000,34642,34642,0.17321,100.0,8,1
