scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,2002,60,2,OPTIMAL,-29763968.834998753,1281.1711236106162,0.0,-29765250.00612235,0.0,0.03420299999999998,0.03299999237060547,6,False,True,3.754832212512028e-16,index_map_S1_cost_only_N60.json,qubo_Q_S1_cost_only_N60.npz,True
S1_cost_only,2002,100,2,OPTIMAL,-115595598.74664576,1773.4010048182672,0.0,-115597372.14765058,0.0,0.8292885999999999,0.8299999237060547,9,False,True,0.0,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2002,100,2,OPTIMAL,-116723377.98711064,1773.4010048182672,0.0,-116725151.38811548,0.0,0.8654278000000001,0.8659999370574951,9,False,True,1.2766218259630166e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2002,100,2,OPTIMAL,-117287267.6073431,1773.4010048182672,0.0,-117289041.00834791,0.0,0.8727655999999999,0.8670001029968262,9,False,True,0.0,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2002,100,2,OPTIMAL,-104176833.93693882,1773.4010048182672,0.0,-104178607.33794364,0.0,0.8006917999999998,0.7999999523162842,9,False,True,0.0,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2002,100,2,OPTIMAL,-127014363.55635273,1773.4010048182672,0.0,-127016136.95735754,0.0,0.9918071000000002,0.9910001754760742,9,False,True,1.173187092909884e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2002,150,2,OPTIMAL,-411640073.9669031,5071.955700392964,0.0,-411645145.9226034,0.0,294.5017272,294.50099992752075,14,False,True,1.4479796439882816e-16,index_map_S1_cost_only_N150.json,qubo_Q_S1_cost_only_N150.npz,True
S1_cost_only,2002,200,9,TIME_LIMIT,-918113272.7717464,8325.773460665754,0.0,-918121598.5452074,0.015913718460737556,7200.1266905,7200.106999874115,18,False,True,3.8952477788789597e-16,index_map_S1_cost_only_N200.json,qubo_Q_S1_cost_only_N200.npz,True
S1_cost_only,2002,300,9,TIME_LIMIT,-3009665163.0769424,12959.566283917578,0.0,-3009678122.6432247,0.0763056143306331,7200.091177300001,7200.082000017166,27,False,True,4.753058553353777e-16,index_map_S1_cost_only_N300.json,qubo_Q_S1_cost_only_N300.npz,True
S2_risk_adjusted,2002,60,2,OPTIMAL,-27894290.428022027,1870959.5781003346,0.0,-29765250.00612235,0.0,0.02280939999999998,0.02200007438659668,6,False,True,4.006508401503805e-16,index_map_S2_risk_adjusted_N60.json,qubo_Q_S2_risk_adjusted_N60.npz,True
S2_risk_adjusted,2002,100,2,OPTIMAL,-113601318.63906315,1996053.5085874388,0.0,-115597372.14765058,0.0,0.4731668,0.47300004959106445,9,False,True,0.0,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S2_risk_adjusted,2002,100,2,OPTIMAL,-114729097.87952805,1996053.5085874388,0.0,-116725151.38811548,0.0,0.37664220000000004,0.3919999599456787,9,False,True,0.0,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S2_risk_adjusted,2002,100,2,OPTIMAL,-115292987.49976048,1996053.5085874388,0.0,-117289041.00834791,0.0,0.3960627,0.3960001468658447,9,False,True,0.0,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S2_risk_adjusted,2002,100,2,OPTIMAL,-102182553.8293562,1996053.5085874388,0.0,-104178607.33794364,0.0,0.4289895,0.42800021171569824,9,False,True,1.4582881945515318e-16,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S2_risk_adjusted,2002,100,2,OPTIMAL,-125020083.44877009,1996053.5085874388,0.0,-127016136.95735754,0.0,0.44996290000000005,0.4500000476837158,9,False,True,1.1919013955828749e-16,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
