scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,1012,20,2,OPTIMAL,-1412100.7192397413,588.8875981818101,0.0,-1412689.6068379227,0.0,0.006785900000000011,0.006000041961669922,2,False,True,3.2976492467084494e-16,index_map_S1_cost_only_N20.json,qubo_Q_S1_cost_only_N20.npz,True
S1_cost_only,1012,30,2,OPTIMAL,-4073492.5675898413,-518.8119208211886,0.0,-4072973.7556690206,0.0,0.010570799999999991,0.009000062942504883,3,False,True,1.1431499618109198e-16,index_map_S1_cost_only_N30.json,qubo_Q_S1_cost_only_N30.npz,True
S1_cost_only,1012,40,2,OPTIMAL,-9342750.156587882,837.250845767473,0.0,-9343587.407433651,0.0,0.012714500000000017,0.012000083923339844,4,False,True,1.9936797174411695e-16,index_map_S1_cost_only_N40.json,qubo_Q_S1_cost_only_N40.npz,True
S1_cost_only,1012,50,2,OPTIMAL,-17051450.811250318,1105.2654731399693,0.0,-17052556.07672346,0.0,0.02810459999999998,0.03299999237060547,5,False,True,2.1847350936285244e-16,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S2_risk_adjusted,1012,20,2,OPTIMAL,-957317.0926225891,172834.59284774907,282537.92136758455,-1130151.6854703382,0.0,0.004914599999999991,0.003999948501586914,2,False,False,0.0,index_map_S2_risk_adjusted_N20.json,qubo_Q_S2_risk_adjusted_N20.npz,True
S2_risk_adjusted,1012,30,2,OPTIMAL,-3449997.976508525,622975.7791604946,0.0,-4072973.7556690206,0.0,0.009926199999999996,0.009000062942504883,3,False,True,2.6994873068244457e-16,index_map_S2_risk_adjusted_N30.json,qubo_Q_S2_risk_adjusted_N30.npz,True
S2_risk_adjusted,1012,40,2,OPTIMAL,-8170988.839600588,622975.7791604946,549622.7886725677,-8793964.618761083,0.0,0.011641999999999986,0.01100015640258789,4,False,False,0.0,index_map_S2_risk_adjusted_N40.json,qubo_Q_S2_risk_adjusted_N40.npz,True
S2_risk_adjusted,1012,50,2,OPTIMAL,-15709732.01217258,1342824.064550878,0.0,-17052556.07672346,0.0,0.0193237,0.01900005340576172,5,False,True,1.1856632231458176e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S3_tight_regulation,1012,20,2,OPTIMAL,-2821677.2779015466,3701.935774299396,0.0,-2825379.213675846,0.0,0.0054590999999999945,0.004999876022338867,3,False,True,0.0,index_map_S3_tight_regulation_N20.json,qubo_Q_S3_tight_regulation_N20.npz,True
S3_tight_regulation,1012,30,2,OPTIMAL,-10584995.609022295,4736.155717159544,0.0,-10589731.764739452,0.0,0.005409400000000009,0.004999876022338867,5,False,True,1.7597032800309345e-16,index_map_S3_tight_regulation_N30.json,qubo_Q_S3_tight_regulation_N30.npz,True
S3_tight_regulation,1012,40,2,OPTIMAL,-20329950.962401256,6092.218483748205,0.0,-20336043.180885002,0.0,0.005069199999999996,0.004999876022338867,6,False,True,1.8324147979262535e-16,index_map_S3_tight_regulation_N40.json,qubo_Q_S3_tight_regulation_N40.npz,True
S3_tight_regulation,1012,50,2,OPTIMAL,-32788773.82292044,4603.247701591776,0.0,-32793377.070622038,0.0,0.013352400000000042,0.013000011444091797,7,False,True,1.1361480970837075e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S4_affordability,1012,20,2,OPTIMAL,-1411600.7192397413,1088.88759818181,0.0,-1412689.6068379227,0.0,0.0064638000000000195,0.006000041961669922,2,True,True,3.2988172998277777e-16,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
S4_affordability,1012,30,2,OPTIMAL,-4072992.5675898413,-18.81192082118855,0.0,-4072973.7556690206,0.0,0.010813599999999979,0.009999990463256836,3,True,True,1.1432902947409264e-16,index_map_S4_affordability_N30.json,qubo_Q_S4_affordability_N30.npz,True
S4_affordability,1012,40,2,OPTIMAL,-9342250.156587884,1337.250845767473,0.0,-9343587.407433651,0.0,0.01223740000000001,0.011999845504760742,4,True,True,0.0,index_map_S4_affordability_N40.json,qubo_Q_S4_affordability_N40.npz,True
S4_affordability,1012,50,2,OPTIMAL,-17050950.811250318,1605.2654731399693,0.0,-17052556.07672346,0.0,0.027925599999999995,0.0279998779296875,5,True,True,2.1847991585336963e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
