benchmark_family,instance_id,seed,N,sa_raw_objective,sa_echo_raw_objective,pair_complete,gap_echo_to_sa,echo_beats_sa,echo_ties_sa,echo_loses_sa,eigen_min,eigen_max,condition_number,neg_eigs,edge_prob,num_edges,k_frac,K_card,penalty_weight,kappa_target,neg_frac,budget_total_flips,target_flips_used,echo_final_stage_flips,echo_final_stage_frac,echo_tau0,echo_num_stages,echo_best_stage
maxcut,maxcut_N150_seed1001,1001,150,-478.622503507481,-476.01303212614624,1,2.6094713813347425,0,0,1,-24.805598807482067,23.541102702883077,533.977815574349,72,0.5,5576,,,1.0,,,300000,210000,210000,0.7,24.805598807482067,2,1
maxcut,maxcut_N150_seed1002,1002,150,-480.8778804719099,-480.8778804719099,1,0.0,0,1,0,-25.400233724836724,29.63255613284017,711.7371667861897,72,0.5,5721,,,1.0,,,300000,210000,210000,0.7,25.400233724836724,2,1
maxcut,maxcut_N150_seed1003,1003,150,-435.61214460668816,-434.2345411812525,1,1.377603425435666,0,0,1,-26.90555185173745,29.976373091642472,2278.3366947506743,69,0.5,5487,,,1.0,,,300000,210000,210000,0.7,26.90555185173745,2,1
maxcut,maxcut_N150_seed1004,1004,150,-519.6551585409169,-519.6356630049215,1,0.019495535995361024,0,0,1,-25.926829023600558,27.255719126618484,285.696254337581,79,0.5,5503,,,1.0,,,300000,210000,210000,0.7,25.926829023600558,2,1
maxcut,maxcut_N150_seed1005,1005,150,-487.4173938421034,-491.9799612528869,1,-4.562567410783458,1,0,0,-26.805933974565345,22.5679548313154,374.02529302926126,78,0.5,5525,,,1.0,,,300000,210000,210000,0.7,26.805933974565345,2,1
maxcut,maxcut_N150_seed1006,1006,150,-483.7743295491063,-486.01020951848494,1,-2.2358799693786295,1,0,0,-30.36814368203289,25.65927011145323,91.71389876911832,77,0.5,5607,,,1.0,,,300000,210000,210000,0.7,30.36814368203289,2,1
maxcut,maxcut_N150_seed1007,1007,150,-421.7578946773423,-419.1021023681236,1,2.6557923092186684,0,0,1,-22.76571270379153,30.91438449664241,190.08376557309853,69,0.5,5600,,,1.0,,,300000,210000,210000,0.7,22.76571270379153,2,1
maxcut,maxcut_N150_seed1008,1008,150,-472.5034820435748,-473.9659197223294,1,-1.4624376787545543,1,0,0,-23.72372569936858,25.26217160351709,330.85534989629656,77,0.5,5554,,,1.0,,,300000,210000,210000,0.7,23.72372569936858,2,1
maxcut,maxcut_N150_seed1009,1009,150,-518.6436508534446,-516.8720028702106,1,1.7716479832339473,0,0,1,-26.90485142728054,25.46252589809184,148.8238876755958,81,0.5,5635,,,1.0,,,300000,210000,210000,0.7,26.90485142728054,2,1
maxcut,maxcut_N150_seed1010,1010,150,-508.74127232778727,-507.470689247075,1,1.2705830807122993,0,0,1,-39.65751328226098,28.40782705662882,229.10026601033144,79,0.5,5639,,,1.0,,,300000,210000,210000,0.7,39.65751328226098,2,1
maxcut,maxcut_N150_seed1011,1011,150,-539.7617296122253,-539.7617296122253,1,0.0,0,1,0,-31.29544513527719,27.393231992474227,155.69613714854992,81,0.5,5607,,,1.0,,,300000,210000,210000,0.7,31.29544513527719,2,1
maxcut,maxcut_N150_seed1012,1012,150,-472.4849032591397,-472.4849032591397,1,0.0,0,1,0,-25.578198627587295,29.10269561467993,1503.6488799385686,74,0.5,5544,,,1.0,,,300000,210000,210000,0.7,25.578198627587295,2,1
maxcut,maxcut_N150_seed1013,1013,150,-446.93606272471584,-446.3190002102676,1,0.6170625144482642,0,0,1,-25.990350546551017,23.607219128627467,883.1482620232492,72,0.5,5577,,,1.0,,,300000,210000,210000,0.7,25.990350546551017,2,1
maxcut,maxcut_N150_seed1014,1014,150,-426.1380865544333,-425.5770688257226,1,0.5610177287106808,0,0,1,-24.71082255352184,29.951694586949,566.4896508775389,69,0.5,5576,,,1.0,,,300000,210000,210000,0.7,24.71082255352184,2,1
maxcut,maxcut_N150_seed1015,1015,150,-481.8787461773023,-480.37911882184494,1,1.499627355457335,0,0,1,-27.45730292364219,25.465277360781197,173.23526972651717,76,0.5,5518,,,1.0,,,300000,210000,210000,0.7,27.45730292364219,2,1
maxcut,maxcut_N150_seed1016,1016,150,-498.4102681052236,-491.538652413134,1,6.87161569208962,0,0,1,-38.51485370153642,24.774337701186287,641.6342257434395,76,0.5,5533,,,1.0,,,300000,210000,210000,0.7,38.51485370153642,2,1
maxcut,maxcut_N150_seed1017,1017,150,-526.2865203557706,-526.2865203557706,1,0.0,0,1,0,-28.958579129959578,29.951423894187496,535.6680633158828,77,0.5,5609,,,1.0,,,300000,210000,210000,0.7,28.958579129959578,2,1
maxcut,maxcut_N150_seed1018,1018,150,-471.6832713428802,-471.62240270433466,1,0.060868638545514386,0,0,1,-24.724487160507977,27.865308939905702,1548.5586585430726,72,0.5,5581,,,1.0,,,300000,210000,210000,0.7,24.724487160507977,2,1
maxcut,maxcut_N150_seed1019,1019,150,-432.8903768107821,-434.61310791798553,1,-1.7227311072034581,1,0,0,-26.66245386547032,28.56705682830627,628.2095720188235,69,0.5,5615,,,1.0,,,300000,210000,210000,0.7,26.66245386547032,2,1
maxcut,maxcut_N200_seed1000,1000,200,-684.368473702154,-681.4105555714344,1,2.9579181307195768,0,0,1,-27.60180702272484,39.03871819716235,2282.2065801959125,97,0.5,9941,,,1.0,,,400000,280000,280000,0.7,27.60180702272484,2,1
maxcut,maxcut_N200_seed1001,1001,200,-721.653942113925,-718.571762351776,1,3.082179762149053,0,0,1,-30.539032090548822,29.92050308023404,580.6326914426978,99,0.5,9973,,,1.0,,,400000,280000,280000,0.7,30.539032090548822,2,1
maxcut,maxcut_N200_seed1002,1002,200,-687.9551075206733,-689.6817919166097,1,-1.7266843959363314,1,0,0,-31.43666663711718,31.26612995697276,148.58974390700922,96,0.5,10148,,,1.0,,,400000,280000,280000,0.7,31.43666663711718,2,1
maxcut,maxcut_N200_seed1003,1003,200,-670.5931053996076,-670.6356800826563,1,-0.04257468304876966,1,0,0,-28.89623866811574,29.79081368368957,777.0085295587904,94,0.5,9880,,,1.0,,,400000,280000,280000,0.7,28.89623866811574,2,1
maxcut,maxcut_N200_seed1004,1004,200,-704.4905012711155,-699.7635022017736,1,4.7269990693419,0,0,1,-28.1639444012167,32.163057505275745,636.4272720666963,98,0.5,9849,,,1.0,,,400000,280000,280000,0.7,28.1639444012167,2,1
maxcut,maxcut_N200_seed1005,1005,200,-725.5062040258241,-722.8718112042501,1,2.6343928215740107,0,0,1,-31.766246843939637,31.29945761449352,1218.1206533481584,98,0.5,9893,,,1.0,,,400000,280000,280000,0.7,31.766246843939637,2,1
maxcut,maxcut_N200_seed1006,1006,200,-811.5311181060539,-811.3401557614553,1,0.19096234459857442,0,0,1,-34.65050013611661,30.36958799464103,310.188910788827,107,0.5,9985,,,1.0,,,400000,280000,280000,0.7,34.65050013611661,2,1
maxcut,maxcut_N200_seed1007,1007,200,-671.1817833378474,-662.2300530955034,1,8.951730242343956,0,0,1,-27.896937684155404,33.64786637032154,3889.330213089879,94,0.5,9909,,,1.0,,,400000,280000,280000,0.7,27.896937684155404,2,1
maxcut,maxcut_N200_seed1008,1008,200,-797.0533112939172,-797.0533112939172,1,0.0,0,1,0,-28.929819494112632,28.65569554367394,2186.0528707005838,103,0.5,9941,,,1.0,,,400000,280000,280000,0.7,28.929819494112632,2,1
maxcut,maxcut_N200_seed1009,1009,200,-789.2339176698016,-784.2862268811008,1,4.947690788700811,0,0,1,-37.71011758722422,33.10452866562404,402.6908952980828,106,0.5,10005,,,1.0,,,400000,280000,280000,0.7,37.71011758722422,2,1
maxcut,maxcut_N200_seed1010,1010,200,-819.1342922907875,-820.6581309248348,1,-1.5238386340473653,1,0,0,-38.07198379684985,32.608539413511984,1684.251669315795,110,0.5,10061,,,1.0,,,400000,280000,280000,0.7,38.07198379684985,2,1
maxcut,maxcut_N200_seed1011,1011,200,-747.0875950477382,-743.6690457107128,1,3.4185493370254108,0,0,1,-31.777487685077062,30.137469565599694,5027.576293458113,102,0.5,10000,,,1.0,,,400000,280000,280000,0.7,31.777487685077062,2,1
maxcut,maxcut_N200_seed1012,1012,200,-743.3015715734389,-743.1363793442196,1,0.16519222921931487,0,0,1,-34.009701225549435,34.20766469894569,6688.910412303087,103,0.5,9866,,,1.0,,,400000,280000,280000,0.7,34.009701225549435,2,1
maxcut,maxcut_N200_seed1013,1013,200,-739.8525227295136,-736.6184320542974,1,3.23409067521618,0,0,1,-32.79395020189134,34.45910299241111,9075.58565463555,97,0.5,9973,,,1.0,,,400000,280000,280000,0.7,32.79395020189134,2,1
maxcut,maxcut_N200_seed1014,1014,200,-722.3754150238735,-707.2070749847568,1,15.168340039116742,0,0,1,-30.24501474080556,29.86618816826239,1620.9790512014674,97,0.5,9964,,,1.0,,,400000,280000,280000,0.7,30.24501474080556,2,1
maxcut,maxcut_N200_seed1015,1015,200,-762.5303367405322,-761.9298053601248,1,0.6005313804074603,0,0,1,-29.04066292781756,27.926724577100178,2285.688259577234,101,0.5,9879,,,1.0,,,400000,280000,280000,0.7,29.04066292781756,2,1
maxcut,maxcut_N200_seed1016,1016,200,-758.4673039490752,-756.4229554529772,1,2.044348496097996,0,0,1,-31.54109667806322,28.84630943160254,714.5484454881321,101,0.5,9873,,,1.0,,,400000,280000,280000,0.7,31.54109667806322,2,1
maxcut,maxcut_N200_seed1017,1017,200,-705.1864685217428,-710.1452619272025,1,-4.958793405459687,1,0,0,-32.31430358079945,32.72128762887828,308.1768076133747,97,0.5,9964,,,1.0,,,400000,280000,280000,0.7,32.31430358079945,2,1
maxcut,maxcut_N200_seed1018,1018,200,-649.2061752892614,-649.2061752892613,1,1.1368683772161603e-13,0,1,0,-27.021514524208605,35.777817892096714,469.27836112345454,91,0.5,9904,,,1.0,,,400000,280000,280000,0.7,27.021514524208605,2,1
maxcut,maxcut_N200_seed1019,1019,200,-679.6671054255384,-670.7606607561746,1,8.906444669363736,0,0,1,-30.75427395666089,33.05757463637197,1015.953012450748,94,0.5,9955,,,1.0,,,400000,280000,280000,0.7,30.75427395666089,2,1
maxcut,maxcut_N300_seed1000,1000,300,-1336.3438946753918,-1325.5884113865002,1,10.755483288891583,0,0,1,-43.53556294234947,40.76302050357194,1126.1810477253184,148,0.5,22451,,,1.0,,,600000,420000,420000,0.7,43.53556294234947,2,1
maxcut,maxcut_N300_seed1001,1001,300,-1388.3586766442784,-1368.8471784639728,1,19.51149818030558,0,0,1,-41.54697192847635,42.11108614645559,567.0476953857874,151,0.5,22534,,,1.0,,,600000,420000,420000,0.7,41.54697192847635,2,1
maxcut,maxcut_N300_seed1002,1002,300,-1413.0080130129563,-1378.1102556494052,1,34.897757363551136,0,0,1,-38.78635989404786,36.86563355953015,2814.465954740708,150,0.5,22624,,,1.0,,,600000,420000,420000,0.7,38.78635989404786,2,1
maxcut,maxcut_N300_seed1003,1003,300,-1272.52483235084,-1271.4426339613417,1,1.0821983894982168,0,0,1,-38.41275778587664,43.2553931745196,1089.2490322550698,142,0.5,22285,,,1.0,,,600000,420000,420000,0.7,38.41275778587664,2,1
maxcut,maxcut_N300_seed1004,1004,300,-1430.8914078904222,-1423.0131938750883,1,7.878214015333924,0,0,1,-39.21666226322155,39.79452507136021,342.95712544340387,152,0.5,22284,,,1.0,,,600000,420000,420000,0.7,39.21666226322155,2,1
maxcut,maxcut_N300_seed1005,1005,300,-1417.9035479410852,-1405.861895797455,1,12.041652143630245,0,0,1,-36.2126179112306,36.09086207502888,664354.2136214729,155,0.5,22399,,,1.0,,,600000,420000,420000,0.7,36.2126179112306,2,1
maxcut,maxcut_N300_seed1006,1006,300,-1373.3499320568535,-1362.2054398371972,1,11.144492219656286,0,0,1,-36.798407437916765,42.58120938347079,860.0251956077798,153,0.5,22235,,,1.0,,,600000,420000,420000,0.7,36.798407437916765,2,1
maxcut,maxcut_N300_seed1007,1007,300,-1362.7659757283177,-1350.674196477487,1,12.091779250830768,0,0,1,-39.01442781086392,38.39459054870775,347.93902964475444,148,0.5,22484,,,1.0,,,600000,420000,420000,0.7,39.01442781086392,2,1
maxcut,maxcut_N300_seed1008,1008,300,-1315.776764047752,-1306.467216056884,1,9.309547990868168,0,0,1,-42.26916521895592,38.35213290578017,48350.212843825175,145,0.5,22455,,,1.0,,,600000,420000,420000,0.7,42.26916521895592,2,1
maxcut,maxcut_N300_seed1009,1009,300,-1339.5645336389089,-1314.44125348882,1,25.12328015008893,0,0,1,-35.892921389651455,40.54500957396648,11272.650411609618,151,0.5,22549,,,1.0,,,600000,420000,420000,0.7,35.892921389651455,2,1
maxcut,maxcut_N300_seed1010,1010,300,-1526.5429863373358,-1510.265550398124,1,16.277435939211728,0,0,1,-41.51055427716972,38.130171601431904,994.0938831180828,160,0.5,22494,,,1.0,,,600000,420000,420000,0.7,41.51055427716972,2,1
maxcut,maxcut_N300_seed1011,1011,300,-1267.688558615965,-1256.1908140021094,1,11.497744613855502,0,0,1,-39.89556171394311,46.44617707900996,311.9071228819072,145,0.5,22424,,,1.0,,,600000,420000,420000,0.7,39.89556171394311,2,1
maxcut,maxcut_N300_seed1012,1012,300,-1487.2437600247474,-1461.2474343461597,1,25.99632567858771,0,0,1,-41.01974620982076,36.0031654044031,2679.2744004143165,160,0.5,22320,,,1.0,,,600000,420000,420000,0.7,41.01974620982076,2,1
maxcut,maxcut_N300_seed1013,1013,300,-1439.9418812164097,-1433.8310975323272,1,6.110783684082435,0,0,1,-44.20475101567138,37.63525729899472,16662.45650302202,155,0.5,22360,,,1.0,,,600000,420000,420000,0.7,44.20475101567138,2,1
maxcut,maxcut_N300_seed1014,1014,300,-1364.8026953136691,-1329.8109733045576,1,34.99172200911153,0,0,1,-38.78159059174637,41.36840287864302,1513.2159637661682,149,0.5,22445,,,1.0,,,600000,420000,420000,0.7,38.78159059174637,2,1
maxcut,maxcut_N300_seed1015,1015,300,-1357.5241142271386,-1341.0700005498593,1,16.454113677279338,0,0,1,-39.85216430986493,44.17321960823084,4341.055867992081,151,0.5,22313,,,1.0,,,600000,420000,420000,0.7,39.85216430986493,2,1
maxcut,maxcut_N300_seed1016,1016,300,-1337.4127253929692,-1319.042865999388,1,18.369859393581237,0,0,1,-41.08328178552495,42.514773459487856,1944.7197643388129,147,0.5,22088,,,1.0,,,600000,420000,420000,0.7,41.08328178552495,2,1
maxcut,maxcut_N300_seed1017,1017,300,-1387.1400282735308,-1385.5134492021689,1,1.6265790713619026,0,0,1,-42.12223328987022,48.23283738339192,694.3664471472729,151,0.5,22411,,,1.0,,,600000,420000,420000,0.7,42.12223328987022,2,1
maxcut,maxcut_N300_seed1018,1018,300,-1299.2472708223363,-1290.927219806281,1,8.320051016055231,0,0,1,-36.44892254743706,41.16629921680432,581.7991774925858,144,0.5,22478,,,1.0,,,600000,420000,420000,0.7,36.44892254743706,2,1
maxcut,maxcut_N300_seed1019,1019,300,-1245.1857791064597,-1224.022486681113,1,21.163292425346754,0,0,1,-35.224772314639495,45.543742684936376,447.9270724403563,138,0.5,22473,,,1.0,,,600000,420000,420000,0.7,35.224772314639495,2,1
maxcut,maxcut_N50_seed1000,1000,50,-72.05782265628739,-72.05782265628739,1,0.0,0,1,0,-11.382642892626668,15.120408080056327,338.5997858996371,21,0.5,622,,,1.0,,,100000,70000,70000,0.7,11.382642892626668,2,1
maxcut,maxcut_N50_seed1001,1001,50,-83.85792550144828,-83.85792550144828,1,0.0,0,1,0,-12.795726199907246,18.452324673185807,153.7224946608496,21,0.5,632,,,1.0,,,100000,70000,70000,0.7,12.795726199907246,2,1
maxcut,maxcut_N50_seed1002,1002,50,-70.81213336962897,-70.81213336962897,1,0.0,0,1,0,-14.367643991378074,16.876845501083316,91.0675978877273,20,0.5,638,,,1.0,,,100000,70000,70000,0.7,14.367643991378074,2,1
maxcut,maxcut_N50_seed1003,1003,50,-53.038574414259145,-53.03857441425916,1,-1.4210854715202004e-14,0,1,0,-10.287341604112196,16.408921187097615,283.5460247153072,18,0.5,621,,,1.0,,,100000,70000,70000,0.7,10.287341604112196,2,1
maxcut,maxcut_N50_seed1004,1004,50,-81.61760647258679,-81.61760647258679,1,0.0,0,1,0,-15.16287975591587,14.647441669563378,656.0694705679941,22,0.5,597,,,1.0,,,100000,70000,70000,0.7,15.16287975591587,2,1
maxcut,maxcut_N50_seed1005,1005,50,-82.17373206853367,-82.17373206853367,1,0.0,0,1,0,-11.778923292726368,13.049604843590732,74.54890208682279,22,0.5,606,,,1.0,,,100000,70000,70000,0.7,11.778923292726368,2,1
maxcut,maxcut_N50_seed1006,1006,50,-59.066147512661054,-59.066147512661054,1,0.0,0,1,0,-11.276191691078887,17.697333600508614,139.4758735811096,19,0.5,608,,,1.0,,,100000,70000,70000,0.7,11.276191691078887,2,1
maxcut,maxcut_N50_seed1007,1007,50,-79.99813532757645,-79.99813532757645,1,0.0,0,1,0,-13.88334331980359,14.315702944664263,93.79860053486712,23,0.5,627,,,1.0,,,100000,70000,70000,0.7,13.88334331980359,2,1
maxcut,maxcut_N50_seed1008,1008,50,-84.06356657267499,-84.06356657267499,1,0.0,0,1,0,-14.048883236139847,13.928131473039954,124.3569150763218,24,0.5,616,,,1.0,,,100000,70000,70000,0.7,14.048883236139847,2,1
maxcut,maxcut_N50_seed1009,1009,50,-93.25423169690728,-93.25423169690728,1,0.0,0,1,0,-14.113932138569387,14.812634228091458,104.27597143911748,26,0.5,621,,,1.0,,,100000,70000,70000,0.7,14.113932138569387,2,1
maxcut,maxcut_N50_seed1010,1010,50,-106.251038706599,-106.251038706599,1,0.0,0,1,0,-13.103432126198015,13.99842230627981,123.83044012506784,29,0.5,572,,,1.0,,,100000,70000,70000,0.7,13.103432126198015,2,1
maxcut,maxcut_N50_seed1011,1011,50,-100.74643717934838,-100.74643717934838,1,0.0,0,1,0,-16.434398459309826,11.962404444183475,71.3414982183248,25,0.5,619,,,1.0,,,100000,70000,70000,0.7,16.434398459309826,2,1
maxcut,maxcut_N50_seed1012,1012,50,-85.0022803734702,-85.0022803734702,1,0.0,0,1,0,-12.615493870817184,15.014732862462951,198.96818644337452,24,0.5,617,,,1.0,,,100000,70000,70000,0.7,12.615493870817184,2,1
maxcut,maxcut_N50_seed1013,1013,50,-92.68690444691072,-92.68690444691072,1,0.0,0,1,0,-15.58543143072035,12.509556600406468,1435.2441623236336,27,0.5,639,,,1.0,,,100000,70000,70000,0.7,15.58543143072035,2,1
maxcut,maxcut_N50_seed1014,1014,50,-92.444104025692,-92.444104025692,1,0.0,0,1,0,-16.49662189472795,12.99136685324243,83.79676391871887,27,0.5,659,,,1.0,,,100000,70000,70000,0.7,16.49662189472795,2,1
maxcut,maxcut_N50_seed1015,1015,50,-79.10861629805117,-79.10861629805117,1,0.0,0,1,0,-13.904320577523045,13.255516420975455,179.6204753742585,21,0.5,577,,,1.0,,,100000,70000,70000,0.7,13.904320577523045,2,1
maxcut,maxcut_N50_seed1016,1016,50,-85.1325915768314,-85.1325915768314,1,0.0,0,1,0,-12.596021323847914,14.977668881287888,8990.299249737396,25,0.5,605,,,1.0,,,100000,70000,70000,0.7,12.596021323847914,2,1
maxcut,maxcut_N50_seed1017,1017,50,-82.85710368524526,-82.85710368524526,1,0.0,0,1,0,-16.661856977994425,15.003586585401193,883.4465459257359,22,0.5,641,,,1.0,,,100000,70000,70000,0.7,16.661856977994425,2,1
maxcut,maxcut_N50_seed1018,1018,50,-88.18036529501124,-88.18036529501124,1,0.0,0,1,0,-13.555520121244308,16.2299609086163,1006.98848747982,23,0.5,627,,,1.0,,,100000,70000,70000,0.7,13.555520121244308,2,1
maxcut,maxcut_N50_seed1019,1019,50,-86.17449282863942,-86.17449282863942,1,0.0,0,1,0,-14.574885484948355,13.061953548157971,135.57400121678478,24,0.5,603,,,1.0,,,100000,70000,70000,0.7,14.574885484948355,2,1
