scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,1006,20,2,OPTIMAL,-1187879.2551258095,-925.8918707398266,0.0,-1186953.3632550696,0.0,0.006783600000000001,0.006000041961669922,2,False,True,0.0,index_map_S1_cost_only_N20.json,qubo_Q_S1_cost_only_N20.npz,True
S1_cost_only,1006,30,2,OPTIMAL,-3999349.6994645246,335.10968578148504,0.0,-3999684.8091503056,0.0,0.007703300000000024,0.006999969482421875,3,False,True,1.1643425114090096e-16,index_map_S1_cost_only_N30.json,qubo_Q_S1_cost_only_N30.npz,True
S1_cost_only,1006,40,2,OPTIMAL,-8286325.985893877,-33.458605980717266,0.0,-8286292.527287896,0.0,0.014058499999999974,0.01399993896484375,4,False,True,1.1239270289400922e-16,index_map_S1_cost_only_N40.json,qubo_Q_S1_cost_only_N40.npz,True
S1_cost_only,1006,50,2,OPTIMAL,-16436469.208229134,771.8164736521403,0.0,-16437241.024702784,0.0,0.02678010000000003,0.026000022888183594,5,False,True,1.133239216788968e-16,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S2_risk_adjusted,1006,20,2,OPTIMAL,-819681.618738811,129881.07186524471,237390.67265101394,-949562.6906040558,0.0,0.005234199999999967,0.005000114440917969,2,False,False,0.0,index_map_S2_risk_adjusted_N20.json,qubo_Q_S2_risk_adjusted_N20.npz,True
S2_risk_adjusted,1006,30,2,OPTIMAL,-3201380.7134278547,398335.6148074201,399968.4809150306,-3599716.328235275,0.0,0.007144399999999995,0.006999969482421875,3,False,False,1.4545639178576042e-16,index_map_S2_risk_adjusted_N30.json,qubo_Q_S2_risk_adjusted_N30.npz,True
S2_risk_adjusted,1006,40,2,OPTIMAL,-7512100.234987025,774192.2923008722,0.0,-8286292.527287896,0.0,0.014114999999999989,0.014000177383422852,4,False,True,2.4795264852242406e-16,index_map_S2_risk_adjusted_N40.json,qubo_Q_S2_risk_adjusted_N40.npz,True
S2_risk_adjusted,1006,50,2,OPTIMAL,-15330754.363314046,1106486.661388742,0.0,-16437241.024702784,0.0,0.016283800000000015,0.015999794006347656,5,False,True,2.4299458527470784e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S3_tight_regulation,1006,20,2,OPTIMAL,-2372338.15538257,1568.5711275696895,0.0,-2373906.726510139,0.0,0.005503800000000003,0.004999876022338867,3,False,True,1.962879053524498e-16,index_map_S3_tight_regulation_N20.json,qubo_Q_S3_tight_regulation_N20.npz,True
S3_tight_regulation,1006,30,2,OPTIMAL,-6796634.60287143,2829.572684091001,0.0,-6799464.17555552,0.0,0.005850599999999984,0.006000041961669922,4,False,True,1.3702701837494912e-16,index_map_S3_tight_regulation_N30.json,qubo_Q_S3_tight_regulation_N30.npz,True
S3_tight_regulation,1006,40,2,OPTIMAL,-18031149.96520716,3722.00594885011,0.0,-18034871.97115601,0.0,0.0055038999999999505,0.005000114440917969,6,False,True,0.0,index_map_S3_tight_regulation_N40.json,qubo_Q_S3_tight_regulation_N40.npz,True
S3_tight_regulation,1006,50,2,OPTIMAL,-31605551.61263071,4527.281028482968,0.0,-31610078.8936592,0.0,0.01166480000000003,0.012000083923339844,7,False,True,2.3573645188164695e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S4_affordability,1006,20,2,OPTIMAL,-1187379.2551258095,-425.8918707398266,0.0,-1186953.3632550696,0.0,0.006563200000000047,0.006000041961669922,2,True,True,0.0,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
S4_affordability,1006,30,2,OPTIMAL,-3998849.6994645246,835.109685781485,0.0,-3999684.8091503056,0.0,0.008065299999999997,0.007999897003173828,3,True,True,1.1644880960894697e-16,index_map_S4_affordability_N30.json,qubo_Q_S4_affordability_N30.npz,True
S4_affordability,1006,40,2,OPTIMAL,-8285825.985893877,466.54139401928273,0.0,-8286292.527287896,0.0,0.014234000000000024,0.01399993896484375,4,True,True,1.1239948512085572e-16,index_map_S4_affordability_N40.json,qubo_Q_S4_affordability_N40.npz,True
S4_affordability,1006,50,2,OPTIMAL,-16435969.208229134,1271.8164736521403,0.0,-16437241.024702784,0.0,0.027051199999999997,0.02700018882751465,5,True,True,1.1332736911543805e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1006,20,2,OPTIMAL,-1187379.2551258095,-425.8918707398266,0.0,-1186953.3632550696,0.0,0.008345000038389117,0.006999969482421875,2,True,True,0.0,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
