benchmark_family,instance_id,seed,N,solver,raw_objective,energy_total,is_feasible,runtime_sec,eigen_min,eigen_max,condition_number,neg_eigs,edge_prob,num_edges,k_frac,K_card,penalty_weight,kappa_target,neg_frac,budget_total_flips,target_flips_used,echo_final_stage_flips,echo_final_stage_frac,echo_tau0,echo_num_stages,echo_best_stage
portfolio_card,portfolio_card_N100_seed1001,1001,100,sa_echo,-2112.512868057027,-2112.512868057027,1,2.066,-280.9919453139015,653.0257907119089,2.340730518650051,99,,,0.15,15,9.334166801020498,,,200000,80000,80000,0.4,233.35417002551281,6,2
portfolio_card,portfolio_card_N100_seed1002,1002,100,sa_echo,-2097.6015412552233,-2097.6015412552233,1,2.084,-278.9882162736819,648.3080950583412,2.339470101245172,99,,,0.15,15,9.267332362596246,,,200000,80000,80000,0.4,231.68330906490633,6,0
portfolio_card,portfolio_card_N100_seed1003,1003,100,sa_echo,-2147.0670850120264,-2147.0670850120264,1,2.132,-285.49753716551356,663.4463543505742,2.33854197758605,99,,,0.15,15,9.484323009417404,,,200000,80000,80000,0.4,237.10807523543545,6,0
portfolio_card,portfolio_card_N100_seed1004,1004,100,sa_echo,-2176.4336600677043,-2176.4336600677043,1,2.022,-289.4247290636604,672.5637370020024,2.338196142774599,99,,,0.15,15,9.614992983556144,,,200000,80000,80000,0.4,240.37482458890395,6,0
portfolio_card,portfolio_card_N100_seed1005,1005,100,sa_echo,-2136.4623047880577,-2136.4623047880577,1,2.051,-284.1001766961881,660.1714194035953,2.341670826968554,99,,,0.15,15,9.437845843696074,,,200000,80000,80000,0.4,235.94614609240216,6,2
portfolio_card,portfolio_card_N100_seed1006,1006,100,sa_echo,-2148.341883640043,-2148.341883640043,1,2.156,-285.6893332191345,663.9182295361168,2.340499040414241,99,,,0.15,15,9.490472116606153,,,200000,80000,80000,0.4,237.26180291515414,6,1
portfolio_card,portfolio_card_N100_seed1007,1007,100,sa_echo,-2126.5387149934895,-2126.5387149934895,1,2.033,-282.7205552887403,656.8925157568967,2.3385092662806994,99,,,0.15,15,9.391509346876198,,,200000,80000,80000,0.4,234.7877336719053,6,1
portfolio_card,portfolio_card_N100_seed1008,1008,100,sa_echo,-2146.4658998972436,-2146.4658998972436,1,2.045,-285.4330467492945,663.3141112467595,2.340264453194819,99,,,0.15,15,9.482183577776212,,,200000,80000,80000,0.4,237.05458944440548,6,0
portfolio_card,portfolio_card_N100_seed1009,1009,100,sa_echo,-2183.477922857849,-2183.477922857849,1,2.027,-290.2756508438675,674.5740698419454,2.3386596651629086,99,,,0.15,15,9.643328551710235,,,200000,80000,80000,0.4,241.0832137927562,6,1
portfolio_card,portfolio_card_N100_seed1010,1010,100,sa_echo,-2175.137379721238,-2175.137379721238,1,2.155,-289.25560271064523,672.1445208651146,2.338121678581357,99,,,0.15,15,9.609317741651966,,,200000,80000,80000,0.4,240.23294354129922,6,1
portfolio_card,portfolio_card_N100_seed1011,1011,100,sa_echo,-2153.9804567002325,-2153.9804567002325,1,2.099,-286.5513127334462,665.9173121633601,2.3401794274702246,99,,,0.15,15,9.519098842685132,,,200000,80000,80000,0.4,237.97747106712882,6,2
portfolio_card,portfolio_card_N100_seed1012,1012,100,sa_echo,-2060.507503783305,-2060.507503783305,1,2.347,-273.9172947479344,636.3823216239564,2.3384289462160743,99,,,0.15,15,9.098341326667652,,,200000,80000,80000,0.4,227.45853316669147,6,2
portfolio_card,portfolio_card_N100_seed1013,1013,100,sa_echo,-2203.0573958519167,-2203.0573958519167,1,2.063,-292.9613500111997,680.8277636965179,2.3382883662344556,99,,,0.15,15,9.732828899646801,,,200000,80000,80000,0.4,243.32072249117033,6,1
portfolio_card,portfolio_card_N100_seed1014,1014,100,sa_echo,-2199.7723868296926,-2199.7723868296926,1,2.127,-292.4905866817342,679.7253538348032,2.3388935451011124,99,,,0.15,15,9.716881479165282,,,200000,80000,80000,0.4,242.92203697913246,6,1
portfolio_card,portfolio_card_N100_seed1015,1015,100,sa_echo,-2178.771922470745,-2178.771922470745,1,2.107,-289.6432122076299,673.0462134207303,2.3373299871874615,99,,,0.15,15,9.622101571413772,,,200000,80000,80000,0.4,240.5525392853446,6,1
portfolio_card,portfolio_card_N100_seed1016,1016,100,sa_echo,-2109.7193969834893,-2109.7193969834893,1,2.058,-280.56127858114996,651.9868390484692,2.339159416660708,99,,,0.15,15,9.319968486324736,,,200000,80000,80000,0.4,232.99921215811867,6,1
portfolio_card,portfolio_card_N100_seed1017,1017,100,sa_echo,-2085.6581419072763,-2085.6581419072763,1,2.122,-277.2157837462876,644.0967911705784,2.341184725786801,99,,,0.15,15,9.208281447019274,,,200000,80000,80000,0.4,230.20703617548207,6,1
portfolio_card,portfolio_card_N100_seed1018,1018,100,sa_echo,-2147.463482052799,-2147.463482052799,1,2.134,-285.59374146466206,663.6658589909639,2.339960700341478,99,,,0.15,15,9.487159827313132,,,200000,80000,80000,0.4,237.1789956828285,6,0
portfolio_card,portfolio_card_N100_seed1019,1019,100,sa_echo,-2174.4515870995256,-2174.4515870995256,1,2.062,-289.08907102108367,671.7752211789195,2.3395171765768903,99,,,0.15,15,9.603620489606763,,,200000,80000,80000,0.4,240.09051224016946,6,1
portfolio_card,portfolio_card_N150_seed1000,1000,150,sa_echo,-4654.7681561779855,-4654.7681561779855,1,4.582,-422.4289224775196,1014.8638766938618,2.4127955222240365,149,,,0.15,22,9.578541656680983,,,300000,120000,120000,0.4,359.19531212553755,6,2
portfolio_card,portfolio_card_N150_seed1001,1001,150,sa_echo,-4623.755391044358,-4623.755391044358,1,4.491,-419.7082645645469,1008.406521276565,2.413434324910773,149,,,0.15,22,9.516841382624902,,,300000,120000,120000,0.4,356.8815518484346,6,2
portfolio_card,portfolio_card_N150_seed1002,1002,150,sa_echo,-4643.886080408031,-4643.886080408031,1,4.501,-421.5674610802762,1012.8365012345512,2.412905045287208,149,,,0.15,22,9.558889417904695,,,300000,120000,120000,0.4,358.4583531714263,6,2
portfolio_card,portfolio_card_N150_seed1003,1003,150,sa_echo,-4673.842842763528,-4673.842842763528,1,4.465,-424.17659066438586,1019.0805783042035,2.412866276272749,149,,,0.15,22,9.618279929029205,,,300000,120000,120000,0.4,360.6854973385955,6,2
portfolio_card,portfolio_card_N150_seed1004,1004,150,sa_echo,-4639.18753873373,-4639.18753873373,1,4.557,-421.01601256276285,1011.4283870570424,2.4133238432888793,149,,,0.15,22,9.54626817635086,,,300000,120000,120000,0.4,357.9850566131572,6,2
portfolio_card,portfolio_card_N150_seed1005,1005,150,sa_echo,-4613.633601968311,-4613.633601968311,1,4.721,-418.6812170389968,1005.8078359453546,2.4141221970568885,149,,,0.15,22,9.493222575433034,,,300000,120000,120000,0.4,355.99584657874016,6,2
portfolio_card,portfolio_card_N150_seed1006,1006,150,sa_echo,-4673.895569044989,-4673.895569044989,1,4.594,-424.19856879635887,1019.1335756385001,2.4128095669980727,149,,,0.15,22,9.618557117741615,,,300000,120000,120000,0.4,360.6958919153105,6,2
portfolio_card,portfolio_card_N150_seed1007,1007,150,sa_echo,-4632.218151347806,-4632.218151347806,1,4.422,-420.32374050363813,1009.7211278512207,2.4126467898266086,149,,,0.15,22,9.530489060750778,,,300000,120000,120000,0.4,357.3933397781544,6,2
portfolio_card,portfolio_card_N150_seed1008,1008,150,sa_echo,-4728.06198609459,-4728.06198609459,1,4.483,-429.15942503425657,1031.080309562075,2.41331479658639,149,,,0.15,22,9.731432910110161,,,300000,120000,120000,0.4,364.928734129131,6,2
portfolio_card,portfolio_card_N150_seed1009,1009,150,sa_echo,-4705.552370427156,-4705.552370427156,1,4.59,-427.1070145615548,1026.095672804045,2.411978659473418,149,,,0.15,22,9.684738251046774,,,300000,120000,120000,0.4,363.17768441425466,6,2
portfolio_card,portfolio_card_N150_seed1010,1010,150,sa_echo,-4687.892493368383,-4687.892493368383,1,4.758,-425.3884235136768,1021.9215332980507,2.4124908068513315,149,,,0.15,22,9.645631324086963,,,300000,120000,120000,0.4,361.71117465326154,6,1
portfolio_card,portfolio_card_N150_seed1011,1011,150,sa_echo,-4760.91427226519,-4760.91427226519,1,5.342,-432.13274192282114,1038.2196258867848,2.414320725556239,149,,,0.15,22,9.798786495388494,,,300000,120000,120000,0.4,367.45449357706883,6,2
portfolio_card,portfolio_card_N150_seed1012,1012,150,sa_echo,-4701.402637640265,-4701.402637640265,1,5.507,-426.6738911210883,1025.0327572977576,2.411614759265912,149,,,0.15,22,9.674797362781193,,,300000,120000,120000,0.4,362.80490110429434,6,2
portfolio_card,portfolio_card_N150_seed1013,1013,150,sa_echo,-4626.545655692966,-4626.545655692966,1,5.596,-419.942082970094,1008.8551270141511,2.4125545822739984,149,,,0.15,22,9.521902784925317,,,300000,120000,120000,0.4,357.07135443469963,6,2
portfolio_card,portfolio_card_N150_seed1014,1014,150,sa_echo,-4721.716235850455,-4721.716235850455,1,5.903,-428.4425155221396,1029.298982379951,2.4125590128905956,149,,,0.15,22,9.71492621856174,,,300000,120000,120000,0.4,364.30973319606574,6,1
portfolio_card,portfolio_card_N150_seed1015,1015,150,sa_echo,-4630.528013383474,-4630.528013383474,1,4.477,-420.2178711545527,1009.5421724908347,2.4123954923435273,149,,,0.15,22,9.528197471710314,,,300000,120000,120000,0.4,357.3074051891371,6,2
portfolio_card,portfolio_card_N150_seed1016,1016,150,sa_echo,-4742.366494780656,-4742.366494780656,1,4.391,-430.426366659442,1034.1216906557624,2.413229671404514,149,,,0.15,22,9.76005218059633,,,300000,120000,120000,0.4,366.00195677236275,6,1
portfolio_card,portfolio_card_N150_seed1017,1017,150,sa_echo,-4611.572309042306,-4611.572309042306,1,4.383,-418.4148787869714,1005.1495708468913,2.4127781846238894,149,,,0.15,22,9.487304885315304,,,300000,120000,120000,0.4,355.773933199324,6,2
portfolio_card,portfolio_card_N150_seed1018,1018,150,sa_echo,-4718.799612010484,-4718.799612010484,1,4.475,-428.2276322417805,1028.7778667620457,2.413142890129049,149,,,0.15,22,9.710101041378081,,,300000,120000,120000,0.4,364.12878905167867,6,2
portfolio_card,portfolio_card_N150_seed1019,1019,150,sa_echo,-4660.659156473699,-4660.659156473699,1,4.344,-422.93792224186024,1016.0561205519813,2.413534670879641,149,,,0.15,22,9.589924680490439,,,300000,120000,120000,0.4,359.6221755183924,6,2
