scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,1008,20,2,OPTIMAL,-1221785.9286075057,-83.56561677411582,0.0,-1221702.3629907316,0.0,0.007447400000000048,0.006999969482421875,2,False,True,0.0,index_map_S1_cost_only_N20.json,qubo_Q_S1_cost_only_N20.npz,True
S1_cost_only,1008,30,2,OPTIMAL,-3762403.686478938,-41.790768321760424,0.0,-3762361.8957106164,0.0,0.012309100000000017,0.012000083923339844,3,False,True,0.0,index_map_S1_cost_only_N30.json,qubo_Q_S1_cost_only_N30.npz,True
S1_cost_only,1008,40,2,OPTIMAL,-7932006.13180553,252.36351578988706,0.0,-7932258.4953213185,0.0,0.015465199999999957,0.015000104904174805,4,False,True,1.1741324441002234e-16,index_map_S1_cost_only_N40.json,qubo_Q_S1_cost_only_N40.npz,True
S1_cost_only,1008,50,2,OPTIMAL,-15072258.774820311,691.2427314312226,0.0,-15072950.017551742,0.0,0.0262694,0.03099989891052246,5,False,True,0.0,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S2_risk_adjusted,1008,20,2,OPTIMAL,-596714.5168532047,380647.3735393806,244340.47259814633,-977361.8903925853,0.0,0.006495100000000031,0.006000041961669922,2,False,False,0.0,index_map_S2_risk_adjusted_N20.json,qubo_Q_S2_risk_adjusted_N20.npz,True
S2_risk_adjusted,1008,30,2,OPTIMAL,-2928813.777547851,457311.928591704,376236.18957106164,-3386125.7061395547,0.0,0.011030699999999949,0.010999917984008789,3,False,False,1.589931360189155e-16,index_map_S2_risk_adjusted_N30.json,qubo_Q_S2_risk_adjusted_N30.npz,True
S2_risk_adjusted,1008,40,2,OPTIMAL,-6945144.46451148,987114.0308098386,0.0,-7932258.4953213185,0.0,0.013472700000000004,0.012999773025512695,4,False,True,0.0,index_map_S2_risk_adjusted_N40.json,qubo_Q_S2_risk_adjusted_N40.npz,True
S2_risk_adjusted,1008,50,2,OPTIMAL,-13916450.125402275,1156499.8921494666,0.0,-15072950.017551742,0.0,0.025290499999999994,0.02500009536743164,5,False,True,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S3_tight_regulation,1008,20,2,OPTIMAL,-2442236.6631134343,1168.0628680294385,0.0,-2443404.725981463,0.0,0.005063100000000043,0.004999876022338867,3,False,True,1.9067000931600982e-16,index_map_S3_tight_regulation_N20.json,qubo_Q_S3_tight_regulation_N20.npz,True
S3_tight_regulation,1008,30,2,OPTIMAL,-9779828.28182715,2312.6470204507987,0.0,-9782140.928847603,0.0,0.006867400000000079,0.006999969482421875,5,False,True,1.9045785831353698e-16,index_map_S3_tight_regulation_N30.json,qubo_Q_S3_tight_regulation_N30.npz,True
S3_tight_regulation,1008,40,2,OPTIMAL,-17261720.51204184,2606.8013045624457,0.0,-17264327.313346397,0.0,0.005037799999999981,0.003999948501586914,6,False,True,4.3162444854360114e-16,index_map_S3_tight_regulation_N40.json,qubo_Q_S3_tight_regulation_N40.npz,True
S3_tight_regulation,1008,50,2,OPTIMAL,-28983587.357800838,2854.9836448210262,0.0,-28986442.34144566,0.0,0.01144329999999999,0.010999917984008789,7,False,True,0.0,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S4_affordability,1008,20,2,OPTIMAL,-1221285.9286075057,416.4343832258842,0.0,-1221702.3629907316,0.0,0.006490300000000004,0.006999969482421875,2,True,True,0.0,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
S4_affordability,1008,30,2,OPTIMAL,-3761903.686478938,458.2092316782396,0.0,-3762361.8957106164,0.0,0.011149499999999979,0.010999917984008789,3,True,True,0.0,index_map_S4_affordability_N30.json,qubo_Q_S4_affordability_N30.npz,True
S4_affordability,1008,40,2,OPTIMAL,-7931506.13180553,752.3635157898871,0.0,-7932258.4953213185,0.0,0.01319349999999997,0.013000011444091797,4,True,True,1.1742064610917373e-16,index_map_S4_affordability_N40.json,qubo_Q_S4_affordability_N40.npz,True
S4_affordability,1008,50,2,OPTIMAL,-15071758.774820311,1191.2427314312226,0.0,-15072950.017551742,0.0,0.026495699999999955,0.026000022888183594,5,True,True,0.0,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
