scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,1015,20,2,OPTIMAL,-1371836.161257156,582.0854863114496,0.0,-1372418.2467434674,0.0,0.006836699999999973,0.007999897003173828,2,False,True,0.0,index_map_S1_cost_only_N20.json,qubo_Q_S1_cost_only_N20.npz,True
S1_cost_only,1015,30,2,OPTIMAL,-3708207.3632520903,3156.5149841233488,0.0,-3711363.8782362132,0.0,0.01247539999999997,0.010999917984008789,3,False,True,1.2557584883800975e-16,index_map_S1_cost_only_N30.json,qubo_Q_S1_cost_only_N30.npz,True
S1_cost_only,1015,40,2,OPTIMAL,-8547569.105086796,5313.397889093461,0.0,-8552882.502975889,0.0,0.01400849999999998,0.014000177383422852,4,False,True,0.0,index_map_S1_cost_only_N40.json,qubo_Q_S1_cost_only_N40.npz,True
S1_cost_only,1015,50,2,OPTIMAL,-17217028.805972222,7887.984945327145,0.0,-17224916.79091755,0.0,0.01751170000000002,0.018000125885009766,5,False,True,0.0,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S2_risk_adjusted,1015,20,2,OPTIMAL,-678078.4372488685,419856.16014590545,274483.6493486935,-1097934.597394774,0.0,0.00515709999999997,0.005000114440917969,2,False,False,0.0,index_map_S2_risk_adjusted_N20.json,qubo_Q_S2_risk_adjusted_N20.npz,True
S2_risk_adjusted,1015,30,2,OPTIMAL,-1827623.3169238463,1512604.1734887455,371136.38782362133,-3340227.490412592,0.0,0.007495000000000029,0.006999969482421875,3,False,False,1.2739531253396198e-16,index_map_S2_risk_adjusted_N30.json,qubo_Q_S2_risk_adjusted_N30.npz,True
S2_risk_adjusted,1015,40,2,OPTIMAL,-5276383.02312773,2773388.7443789886,503110.7354691699,-8049771.767506719,0.0,0.01089000000000001,0.009999990463256836,4,False,False,0.0,index_map_S2_risk_adjusted_N40.json,qubo_Q_S2_risk_adjusted_N40.npz,True
S2_risk_adjusted,1015,50,2,OPTIMAL,-11993130.400936086,4569289.590330787,662496.7996506749,-16562419.991266873,0.0,0.013781299999999996,0.01399993896484375,5,False,False,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S3_tight_regulation,1015,20,2,OPTIMAL,-2741679.8209443903,3156.672542545134,0.0,-2744836.493486935,0.0,0.005451199999999989,0.004999876022338867,3,False,True,1.6984524733721062e-16,index_map_S3_tight_regulation_N20.json,qubo_Q_S3_tight_regulation_N20.npz,True
S3_tight_regulation,1015,30,2,OPTIMAL,-9640766.82114493,8779.262269226185,0.0,-9649546.083414154,0.0,0.005274899999999971,0.004999876022338867,5,False,True,1.9320508251954079e-16,index_map_S3_tight_regulation_N30.json,qubo_Q_S3_tight_regulation_N30.npz,True
S3_tight_regulation,1015,40,2,OPTIMAL,-18604161.067185093,10936.1451741963,0.0,-18615097.212359287,0.0,0.00546420000000003,0.004999876022338867,6,False,True,2.0023962838253207e-16,index_map_S3_tight_regulation_N40.json,qubo_Q_S3_tight_regulation_N40.npz,True
S3_tight_regulation,1015,50,2,OPTIMAL,-24501445.441900782,10936.1451741963,0.0,-24512381.587074973,0.0,0.012115500000000001,0.012000083923339844,6,False,True,3.040873900517856e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S4_affordability,1015,20,2,OPTIMAL,-1371336.161257156,1082.0854863114496,0.0,-1372418.2467434674,0.0,0.006435499999999983,0.006000041961669922,2,True,True,0.0,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
S4_affordability,1015,30,2,OPTIMAL,-3707707.3632520903,3656.5149841233488,0.0,-3711363.8782362132,0.0,0.01109319999999997,0.010999917984008789,3,True,True,1.2559278327168198e-16,index_map_S4_affordability_N30.json,qubo_Q_S4_affordability_N30.npz,True
S4_affordability,1015,40,2,OPTIMAL,-8547069.105086796,5813.397889093461,0.0,-8552882.502975889,0.0,0.013761999999999996,0.01399993896484375,4,True,True,0.0,index_map_S4_affordability_N40.json,qubo_Q_S4_affordability_N40.npz,True
S4_affordability,1015,50,2,OPTIMAL,-17216528.805972222,8387.984945327145,0.0,-17224916.79091755,0.0,0.014807100000000017,0.014999866485595703,5,True,True,0.0,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
