scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,1007,20,2,OPTIMAL,-1034533.9113866765,-599.8367408470924,0.0,-1033934.0746458294,0.0,0.007084699999999999,0.006999969482421875,2,False,True,0.0,index_map_S1_cost_only_N20.json,qubo_Q_S1_cost_only_N20.npz,True
S1_cost_only,1007,30,2,OPTIMAL,-3088334.878881067,-490.6452285162354,0.0,-3087844.2336525507,0.0,0.011844800000000044,0.01100015640258789,3,False,True,0.0,index_map_S1_cost_only_N30.json,qubo_Q_S1_cost_only_N30.npz,True
S1_cost_only,1007,40,2,OPTIMAL,-7761912.48108768,487.29092140875446,0.0,-7762399.77200909,0.0,0.012719599999999998,0.011999845504760742,4,False,True,1.1998622464304983e-16,index_map_S1_cost_only_N40.json,qubo_Q_S1_cost_only_N40.npz,True
S1_cost_only,1007,50,2,OPTIMAL,-16195918.753403569,1558.4016870710939,0.0,-16197477.155090638,0.0,0.026039900000000005,0.026000022888183594,5,False,True,1.150070692247405e-16,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S2_risk_adjusted,1007,20,2,OPTIMAL,-655860.4682468046,171286.7914698589,206786.81492916588,-827147.2597166635,0.0,0.00874259999999999,0.00800013542175293,2,False,False,0.0,index_map_S2_risk_adjusted_N20.json,qubo_Q_S2_risk_adjusted_N20.npz,True
S2_risk_adjusted,1007,30,2,OPTIMAL,-2524442.3416293273,563401.8920232233,0.0,-3087844.2336525507,0.0,0.011174799999999985,0.010999917984008789,3,False,True,0.0,index_map_S2_risk_adjusted_N30.json,qubo_Q_S2_risk_adjusted_N30.npz,True
S2_risk_adjusted,1007,40,2,OPTIMAL,-6742386.128691213,563401.8920232233,456611.75129465235,-7305788.020714438,0.0,0.011810199999999993,0.012000083923339844,4,False,False,1.381295222254292e-16,index_map_S2_risk_adjusted_N40.json,qubo_Q_S2_risk_adjusted_N40.npz,True
S2_risk_adjusted,1007,50,2,OPTIMAL,-14666053.358036343,1531423.7970542961,0.0,-16197477.155090638,0.0,0.0165825,0.016000032424926758,5,False,True,1.270038437580285e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S3_tight_regulation,1007,20,2,OPTIMAL,-2067329.713652912,538.4356387466764,0.0,-2067868.1492916588,0.0,0.0055172,0.004999876022338867,3,False,True,0.0,index_map_S3_tight_regulation_N20.json,qubo_Q_S3_tight_regulation_N20.npz,True
S3_tight_regulation,1007,30,2,OPTIMAL,-8026769.44419563,1625.5633010025235,0.0,-8028395.007496633,0.0,0.005128599999999983,0.004999876022338867,5,False,True,0.0,index_map_S3_tight_regulation_N30.json,qubo_Q_S3_tight_regulation_N30.npz,True
S3_tight_regulation,1007,40,2,OPTIMAL,-16887833.880656637,6800.917245501991,0.0,-16894634.797902137,0.0,0.00575519999999996,0.005000114440917969,6,False,True,2.2059017898848887e-16,index_map_S3_tight_regulation_N40.json,qubo_Q_S3_tight_regulation_N40.npz,True
S3_tight_regulation,1007,50,2,OPTIMAL,-31145074.083032016,3920.445988444779,0.0,-31148994.52902046,0.0,0.011730999999999991,0.011999845504760742,7,False,True,1.196108986137063e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S4_affordability,1007,20,2,OPTIMAL,-1034033.9113866765,-99.83674084709241,0.0,-1033934.0746458294,0.0,0.006896499999999972,0.006999969482421875,2,True,True,0.0,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
S4_affordability,1007,30,2,OPTIMAL,-3087834.878881067,9.35477148376458,0.0,-3087844.2336525507,0.0,0.01115160000000004,0.010999917984008789,3,True,True,0.0,index_map_S4_affordability_N30.json,qubo_Q_S4_affordability_N30.npz,True
S4_affordability,1007,40,2,OPTIMAL,-7761412.481087681,987.2909214087545,0.0,-7762399.77200909,0.0,0.01302909999999996,0.013000011444091797,4,True,True,0.0,index_map_S4_affordability_N40.json,qubo_Q_S4_affordability_N40.npz,True
S4_affordability,1007,50,2,OPTIMAL,-16195418.753403569,2058.401687071094,0.0,-16197477.155090638,0.0,0.028544100000000017,0.0280001163482666,5,True,True,1.1501061982972874e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1007,20,2,OPTIMAL,-1034033.9113866765,-99.83674084709241,0.0,-1033934.0746458294,0.0,0.00762440002290532,0.006999969482421875,2,True,True,0.0,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
