scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,2000,60,2,OPTIMAL,-27924823.90461453,1309.949701098692,0.0,-27926133.85431564,0.0,0.040946399999999994,0.037999868392944336,6,False,True,4.00212761719115e-16,index_map_S1_cost_only_N60.json,qubo_Q_S1_cost_only_N60.npz,True
S1_cost_only,2000,100,2,OPTIMAL,-105019982.41200337,3219.5413833723333,0.0,-105023201.95338672,0.0,1.0408043,1.0399999618530273,9,False,True,1.4188881821926978e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2000,100,2,OPTIMAL,-106044599.01642665,3219.5413833723333,0.0,-106047818.55781001,0.0,0.9623573999999999,0.9630000591278076,9,False,True,1.4051787014197127e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2000,100,2,OPTIMAL,-106556907.3186383,3219.5413833723333,0.0,-106560126.86002165,0.0,0.9477844,0.9409999847412109,9,False,True,1.398422830468282e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2000,100,2,OPTIMAL,-94645739.29221761,3219.5413833723333,0.0,-94648958.83360097,0.0,0.9076886,0.9079999923706055,9,False,True,1.574414369340018e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2000,100,2,OPTIMAL,-115394225.53178915,3219.5413833723333,0.0,-115397445.0731725,0.0,0.9369818000000001,0.9360001087188721,9,False,True,2.582652836426835e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2000,150,2,OPTIMAL,-377567275.35766375,6076.057471963802,0.0,-377573351.4151356,0.0,293.9854662,293.9850001335144,14,False,True,3.157299303491175e-16,index_map_S1_cost_only_N150.json,qubo_Q_S1_cost_only_N150.npz,True
S1_cost_only,2000,200,9,TIME_LIMIT,-837968518.0072848,6245.04297723198,0.0,-837974763.050262,0.01682164930373572,7200.0592379,7200.043999910355,18,False,True,0.0,index_map_S1_cost_only_N200.json,qubo_Q_S1_cost_only_N200.npz,True
S1_cost_only,2000,300,9,TIME_LIMIT,-2883575698.72688,12412.812662544198,0.0,-2883588111.5395417,0.07461215356709264,7200.092513799999,7200.078000068665,27,False,True,3.3072629819543293e-16,index_map_S1_cost_only_N300.json,qubo_Q_S1_cost_only_N300.npz,True
S2_risk_adjusted,2000,60,2,OPTIMAL,-26334979.153251156,1591154.701064473,0.0,-27926133.85431564,0.0,0.022122799999999998,0.020999908447265625,6,False,True,2.8291575829875016e-16,index_map_S2_risk_adjusted_N60.json,qubo_Q_S2_risk_adjusted_N60.npz,True
S2_risk_adjusted,2000,100,2,OPTIMAL,-102643373.57312532,2379828.38026141,0.0,-105023201.95338672,0.0,0.4209356,0.42100000381469727,9,False,True,0.0,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S2_risk_adjusted,2000,100,2,OPTIMAL,-103667990.1775486,2379828.38026141,0.0,-106047818.55781001,0.0,0.4286338,0.42800021171569824,9,False,True,0.0,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S2_risk_adjusted,2000,100,2,OPTIMAL,-104180298.47976024,2379828.38026141,0.0,-106560126.86002165,0.0,0.413205,0.41300010681152344,9,False,True,0.0,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S2_risk_adjusted,2000,100,2,OPTIMAL,-92269130.45333956,2379828.38026141,0.0,-94648958.83360097,0.0,0.38786329999999997,0.3880000114440918,9,False,True,0.0,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S2_risk_adjusted,2000,100,2,OPTIMAL,-113017616.6929111,2379828.38026141,0.0,-115397445.0731725,0.0,0.43113379999999996,0.4309999942779541,9,False,True,1.3184812801650873e-16,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S2_risk_adjusted,2000,100,2,OPTIMAL,-102881034.45701313,2142167.4963736064,0.0,-105023201.95338672,0.0,0.45067949999999996,0.4500000476837158,9,False,True,1.4483875742981397e-16,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S2_risk_adjusted,2000,100,2,OPTIMAL,-102405712.68923753,2617489.264149214,0.0,-105023201.95338672,0.0,0.42198469999999993,0.4220001697540283,9,False,True,2.9102206903372715e-16,index_map_S2_risk_adjusted_N100.json,qubo_Q_S2_risk_adjusted_N100.npz,True
S3_tight_regulation,2000,60,2,OPTIMAL,-49053211.043926254,6213.294736357171,0.0,-49059424.3386626,0.0,0.014341400000000004,0.014000177383422852,8,False,True,1.5188772433780063e-16,index_map_S3_tight_regulation_N60.json,qubo_Q_S3_tight_regulation_N60.npz,True
S3_tight_regulation,2000,100,2,OPTIMAL,-217720878.23858255,10150.20136561823,0.0,-217731028.43994808,0.0,0.05457639999999997,0.054000139236450195,13,False,True,4.106494879425947e-16,index_map_S3_tight_regulation_N100.json,qubo_Q_S3_tight_regulation_N100.npz,True
S3_tight_regulation,2000,100,2,OPTIMAL,-218745494.84300584,10150.20136561823,0.0,-218755645.04437137,0.0,0.054151000000000005,0.054000139236450195,13,False,True,4.0872598188709454e-16,index_map_S3_tight_regulation_N100.json,qubo_Q_S3_tight_regulation_N100.npz,True
S3_tight_regulation,2000,100,2,OPTIMAL,-219257803.14521748,10150.20136561823,0.0,-219267953.346583,0.0,0.051084399999999974,0.05099987983703613,13,False,True,4.0777097043096096e-16,index_map_S3_tight_regulation_N100.json,qubo_Q_S3_tight_regulation_N100.npz,True
S3_tight_regulation,2000,100,2,OPTIMAL,-196075852.47014064,10150.20136561823,0.0,-196086002.6715062,0.0,0.04942679999999999,0.04900002479553223,13,False,True,3.0398768652283436e-16,index_map_S3_tight_regulation_N100.json,qubo_Q_S3_tight_regulation_N100.npz,True
S3_tight_regulation,2000,100,2,OPTIMAL,-239365904.00702447,10150.20136561823,0.0,-239376054.20839,0.0,0.05088999999999999,0.05099987983703613,13,False,True,3.735158837010562e-16,index_map_S3_tight_regulation_N100.json,qubo_Q_S3_tight_regulation_N100.npz,True
S4_affordability,2000,60,2,OPTIMAL,-27924323.90461453,1809.949701098692,0.0,-27926133.85431564,0.0,0.038838399999999995,0.03900003433227539,6,True,True,4.0021992774331467e-16,index_map_S4_affordability_N60.json,qubo_Q_S4_affordability_N60.npz,True
S4_affordability,2000,100,2,OPTIMAL,-105019482.41200337,3719.5413833723333,0.0,-105023201.95338672,0.0,0.8545315,0.8550000190734863,9,True,True,1.4188949375496545e-16,index_map_S4_affordability_N100.json,qubo_Q_S4_affordability_N100.npz,True
S4_affordability,2000,100,2,OPTIMAL,-106044099.01642665,3719.5413833723333,0.0,-106047818.55781001,0.0,0.8661003999999999,0.8659999370574951,9,True,True,1.405185326864761e-16,index_map_S4_affordability_N100.json,qubo_Q_S4_affordability_N100.npz,True
S4_affordability,2000,100,2,OPTIMAL,-106556407.3186383,3719.5413833723333,0.0,-106560126.86002165,0.0,0.8657195,0.8660001754760742,9,True,True,1.3984293923582034e-16,index_map_S4_affordability_N100.json,qubo_Q_S4_affordability_N100.npz,True
S4_affordability,2000,100,2,OPTIMAL,-94645239.29221761,3719.5413833723333,0.0,-94648958.83360097,0.0,0.8522304999999999,0.8510000705718994,9,True,True,1.574422686791488e-16,index_map_S4_affordability_N100.json,qubo_Q_S4_affordability_N100.npz,True
S4_affordability,2000,100,2,OPTIMAL,-115393725.53178915,3719.5413833723333,0.0,-115397445.0731725,0.0,0.7583983999999999,0.7579998970031738,9,True,True,2.5826640270389087e-16,index_map_S4_affordability_N100.json,qubo_Q_S4_affordability_N100.npz,True
S4_affordability,2000,100,2,OPTIMAL,-105019482.41200337,3719.5413833723333,0.0,-105023201.95338672,0.0,0.8190925,0.8190000057220459,9,True,True,1.4188949375496545e-16,index_map_S4_affordability_N100.json,qubo_Q_S4_affordability_N100.npz,True
S4_affordability,2000,100,2,OPTIMAL,-105019482.41200337,3719.5413833723333,0.0,-105023201.95338672,0.0,0.8448259,0.8439998626708984,9,True,True,1.4188949375496545e-16,index_map_S4_affordability_N100.json,qubo_Q_S4_affordability_N100.npz,True
S4_affordability,2000,150,2,OPTIMAL,-377566775.35766375,6576.057471963802,0.0,-377573351.4151356,0.0,304.8251999,304.8239998817444,14,True,True,3.1573034846049667e-16,index_map_S4_affordability_N150.json,qubo_Q_S4_affordability_N150.npz,True
S4_affordability,2000,200,9,TIME_LIMIT,-837968018.0072848,6745.04297723198,0.0,-837974763.050262,0.017227160239114383,7200.0934453,7200.081000089645,18,True,True,0.0,index_map_S4_affordability_N200.json,qubo_Q_S4_affordability_N200.npz,True
S4_affordability,2000,300,9,TIME_LIMIT,-2883575198.72688,12912.812662544198,0.0,-2883588111.5395417,0.07510654565463344,7200.111599299999,7200.100000143051,27,True,True,3.3072635554200367e-16,index_map_S4_affordability_N300.json,qubo_Q_S4_affordability_N300.npz,True
