scenario_id,scenario_name,seed,N,M,K,L,echo_raw_objective,echo_energy,echo_feasible,echo_runtime_sec,echo_chosen_premium_band,echo_chosen_deductible_band,echo_selected_features_count,echo_selected_reg_features_count,echo_tau0,echo_num_stages,echo_best_stage,echo_steps_used,echo_final_condition_number,echo_final_negative_eigs,echo_final_roughness,sa_raw_objective,sa_energy,sa_feasible,sa_runtime_sec,greedy_raw_objective,greedy_energy,greedy_feasible,gurobi_ran,gurobi_raw_objective,gurobi_energy,gurobi_feasible,gurobi_status,gap_echo_to_sa,gap_echo_to_greedy,gap_echo_to_gurobi,echo_beats_sa,echo_ties_sa,echo_loses_sa,echo_beats_greedy,echo_ties_greedy,echo_beats_gurobi,echo_ties_gurobi,echo_loses_gurobi,w_onehot,w_reg,w_aff
1,S1_cost_only,2005,200,4,5,5,16670.467772603086,-820117625.4301145,1,27.59968900680542,5,1,18,18,1000000.0,7,6,800000,18036441.493735027,37,168362608.1013933,17953.1429350896,-820116342.754952,1.0,26.097012300000003,21515.23867588213,-820112780.6592112,1,0,,,0,not_run,-1282.6751624865135,-4844.770903279044,,1,0,0,1,0,0,0,0,1261745.0706121337,2523490.141224267,0.0
1,S1_cost_only,2006,200,4,5,5,13383.5037047094,-840873570.0481397,1,26.72736239433289,5,1,18,18,1000000.0,7,6,800000,18291841.53004519,37,172622859.49520537,15098.718109718218,-840871854.8337349,1.0,25.5573139,18739.17011053716,-840868214.3817339,1,0,,,0,not_run,-1715.2144050088173,-5355.66640582776,,1,0,0,1,0,0,0,0,1293672.236233607,2587344.472467214,0.0
1,S1_cost_only,2007,200,4,5,5,16001.218378747732,-845446958.7470148,1,27.310078859329224,5,1,18,18,1000000.0,7,6,800000,18342266.9599194,37,173562251.44890568,15910.228132252463,-845447049.7372613,1.0,25.2238944,20827.97987520528,-845442131.9855185,1,0,,,0,not_run,90.99024649527018,-4826.761496457544,,0,0,1,1,0,0,0,0,1300712.246100605,2601424.49220121,0.0
1,S1_cost_only,2008,200,4,5,5,17661.496773056206,-910086369.880188,1,27.20489740371704,5,2,18,18,1000000.0,7,6,800000,19018267.494083256,37,186832192.6713225,18370.234215340457,-910085661.1427456,1.0,25.3384935,22586.12454277316,-910081445.2524184,1,0,,,0,not_run,-708.7374422842513,-4924.6277697169535,,1,0,0,1,0,0,0,0,1400160.0482722477,2800320.096544496,0.0
1,S1_cost_only,2009,200,4,5,5,22328.488658345446,-856704629.6046548,1,27.664571523666385,5,2,18,18,1000000.0,7,6,800000,19611115.02105349,37,175874568.95575544,24170.28528251931,-856702787.8080306,1.0,24.8405455,32070.73766129429,-856694887.3556516,1,0,,,0,not_run,-1841.796624173865,-9742.249002948844,,1,0,0,1,0,0,0,0,1318041.4739897123,2636082.947979425,0.0
1,S1_cost_only,2000,300,4,5,5,21019.322417937427,-2883567092.217125,1,35.07275867462158,5,4,27,27,1000000.0,7,6,800000,35280676.16078001,52,296977126.2832212,26612.915470251894,-2883561498.624072,1.0,30.4717834,30166.80887221653,-2883557944.730671,1,1,12412.812662544198,-2883575698.72688,1,TIME_LIMIT,-5593.593052314467,-9147.486454279104,8606.509755393228,1,0,0,1,0,0,0,1,1975060.350369549,3950120.700739098,0.0
1,S1_cost_only,2001,300,4,5,5,27079.22824663783,-2943986215.037393,1,34.909207820892334,5,3,27,27,1000000.0,7,6,800000,35978884.4223686,52,303200233.79539853,31099.631236781395,-2943982194.6344023,1.0,32.3886034,32370.23936183554,-2943980924.026278,1,1,13616.85583083628,-2943999677.4098086,1,TIME_LIMIT,-4020.402990143564,-5291.011115197711,13462.37241580155,1,0,0,1,0,0,0,1,2016447.4618257792,4032894.9236515583,0.0
1,S1_cost_only,2002,300,4,5,5,29494.566470469363,-3009648628.0767574,1,35.589794874191284,5,4,27,27,1000000.0,7,6,800000,40249191.41312229,52,309962959.901101,31321.58527892144,-3009646801.057948,1.0,32.3961629,32285.738747203257,-3009645836.9044805,1,1,12959.566283917578,-3009665163.0769424,1,TIME_LIMIT,-1827.0188084520776,-2791.1722767338943,16535.000186551784,1,0,0,1,0,0,0,1,2061423.3716734415,4122846.743346883,0.0
1,S1_cost_only,2003,300,4,5,5,23627.970412038823,-2837371887.376533,1,35.58266806602478,5,2,27,27,1000000.0,7,6,800000,35944034.66415032,52,292219796.9130955,28054.23354740957,-2837367461.113397,1.0,32.005079,32750.067340117763,-2837362765.2796044,1,1,14789.119363507209,-2837380726.227581,1,TIME_LIMIT,-4426.263135370751,-9122.09692807894,8838.851048531615,1,0,0,1,0,0,0,1,1943421.5858540705,3886843.171708141,0.0
1,S1_cost_only,2004,300,4,5,5,26393.47707878137,-2886100932.855912,1,35.27181673049927,5,4,27,27,1000000.0,7,6,800000,38872996.74706743,52,297238627.111907,30419.97139416557,-2886096906.361597,1.0,31.904802900000004,37952.23491497237,-2886089374.0980773,1,1,14619.262235792588,-2886112707.0707555,1,TIME_LIMIT,-4026.494315384203,-11558.757836190998,11774.21484298878,1,0,0,1,0,0,0,1,1976799.5385842416,3953599.0771684833,0.0
1,S1_cost_only,2005,300,4,5,5,26881.319709975727,-2764811068.737012,1,34.94962787628174,5,3,27,27,1000000.0,7,6,800000,35652710.822693855,52,284747178.7878132,31802.40835616899,-2764806147.648365,1.0,35.9257002,27889.04376689568,-2764810061.0129547,1,0,,,0,not_run,-4921.088646193264,-1007.724056919953,,1,0,0,1,0,0,0,0,1893724.6233265232,3787449.2466530474,0.0
1,S1_cost_only,2006,300,4,5,5,26945.846758684056,-2888826915.332149,1,35.26146984100342,5,4,27,27,1000000.0,7,6,800000,37040006.99901431,52,297519434.2309304,28239.76219080549,-2888825621.416718,1.0,34.356228,29125.52326733338,-2888824735.6556416,1,0,,,0,not_run,-1293.9154321214337,-2179.676508649325,,1,0,0,1,0,0,0,0,1978667.0282047307,3957334.056409461,0.0
1,S1_cost_only,2007,300,4,5,5,25378.903146743065,-2868964529.223236,1,34.929728269577026,5,3,27,27,1000000.0,7,6,800000,37639712.47668055,52,295473677.5163542,26622.746809212003,-2868963285.379573,1.0,34.5342945,23696.37840222656,-2868966211.74798,1,0,,,0,not_run,-1243.8436624689384,1682.524744516504,,1,0,0,0,0,0,0,0,1965061.5809084813,3930123.1618169625,0.0
1,S1_cost_only,2008,300,4,5,5,28212.470903251065,-2921720482.9334083,1,35.48047375679016,5,4,27,27,1000000.0,7,6,800000,40140500.643442445,52,300907228.9608109,29119.29126856122,-2921719576.113044,1.0,33.9660204,30835.488445523544,-2921717859.915866,1,0,,,0,not_run,-906.8203653101592,-2623.0175422724824,,1,0,0,1,0,0,0,0,2001197.7365782969,4002395.4731565937,0.0
1,S1_cost_only,2009,300,4,5,5,30021.47319338656,-2921277298.2588367,1,35.55093216896057,5,4,27,27,1000000.0,7,6,800000,39209751.597309045,52,300861759.9403768,32497.32637882852,-2921274822.405651,1.0,33.8111827,31721.48273132081,-2921275598.249299,1,0,,,0,not_run,-2475.853185441956,-1700.0095379342492,,1,0,0,1,0,0,0,0,2000895.4244739923,4001790.8489479846,0.0
2,S2_risk_adjusted,1000,20,4,5,2,514987.7121752406,-570414.4977883502,0,21.064192056655884,5,1,1,1,1000000.0,8,7,800000,80.91417186485032,10,1035048.1508071956,514987.7121752406,-570414.4977883502,0.0,21.3263722,515187.7121752406,-570214.4977883502,0,1,514987.7121752406,-570414.4977883502,0,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,135675.27624544883,271350.5524908977,0.0
2,S2_risk_adjusted,1001,20,4,5,2,110480.32654710946,-793267.4228152793,0,20.3745334148407,5,2,1,1,989943.0622415493,8,7,800000,279.00881328796027,9,811381.7698070119,110480.32654710946,-793267.4228152793,0.0,20.5660482,110480.32654710946,-793267.4228152793,0,1,110480.32654710946,-793267.4228152793,0,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,112968.4686702986,225936.9373405972,0.0
2,S2_risk_adjusted,1002,20,4,5,2,122405.5628132383,-529388.6860267709,0,20.42308473587036,5,2,1,1,713959.3930976175,8,7,800000,59.68615942461601,9,609636.5084405579,122405.5628132383,-529388.6860267709,0.0,20.4678336,122405.5628132383,-529388.6860267709,0,1,122405.5628132383,-529388.6860267709,0,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,81474.28110500115,162948.5622100023,0.0
2,S2_risk_adjusted,1003,20,4,5,2,282645.649732747,-1384800.0720025552,1,20.11988949775696,5,2,2,2,1000000.0,8,7,800000,11304.777438668094,10,2095289.155323534,282645.649732747,-1384800.0720025552,1.0,20.6695452,282845.649732747,-1384600.0720025552,1,1,282645.649732747,-1384800.0720025552,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,166744.57217353024,333489.1443470605,0.0
2,S2_risk_adjusted,1004,20,4,5,2,60775.954582956896,-1064777.0924976766,0,20.31987500190735,5,3,1,1,1000000.0,8,7,800000,3237.0168276943004,10,1148886.858997602,60775.954582956896,-1064777.0924976766,0.0,19.8048431,60975.954582956896,-1064577.0924976766,0,1,60775.954582956896,-1064777.0924976766,0,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,140694.13088507918,281388.2617701584,0.0
2,S2_risk_adjusted,1005,20,4,5,2,70857.76903926034,-1223214.8477191278,0,20.294475078582764,5,3,1,1,1000000.0,8,7,800000,136.24515122874206,9,1719437.7849400416,70857.76903926034,-1223214.8477191278,0.0,20.809097,71057.76903926034,-1223014.8477191278,0,1,70857.76903926034,-1223214.8477191278,0,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,161759.07709479853,323518.15418959706,0.0
2,S2_risk_adjusted,1006,20,4,5,2,129881.07186524472,-819681.618738811,0,19.94494891166687,5,2,1,1,1000000.0,8,7,800000,7597.359452758552,9,889104.4277138538,129881.07186524472,-819681.618738811,0.0,20.6784286,130081.07186524472,-819481.618738811,0,1,129881.07186524472,-819681.618738811,0,OPTIMAL,-1.4551915228366852e-11,-200.00000000001452,-1.4551915228366852e-11,0,1,0,1,0,0,1,0,118695.33632550696,237390.67265101397,0.0
2,S2_risk_adjusted,1007,20,4,5,2,171286.7914698589,-655860.4682468046,0,20.106640338897705,5,3,1,1,906036.7694263348,8,7,800000,63.50718581068779,10,729688.9767993777,171286.7914698589,-655860.4682468046,0.0,21.2780898,171786.7914698589,-655360.4682468046,0,1,171286.7914698589,-655860.4682468046,0,OPTIMAL,0.0,-500.0,0.0,0,1,0,1,0,0,1,0,103393.40746458294,206786.81492916588,0.0
2,S2_risk_adjusted,1008,20,4,5,2,380647.3735393806,-596714.5168532047,0,20.231574535369877,5,2,1,1,1000000.0,8,7,800000,2630.9367956497053,10,926622.728550384,380647.3735393806,-596714.5168532047,0.0,21.7260963,380847.3735393806,-596514.5168532047,0,1,380647.3735393806,-596714.5168532047,0,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,122170.23629907316,244340.47259814636,0.0
2,S2_risk_adjusted,1009,20,4,5,2,217530.9215469678,-969929.244312418,1,20.472384452819824,5,3,2,2,1000000.0,8,7,800000,156.8628183468336,9,906074.2607044616,217530.9215469678,-969929.244312418,1.0,20.2322668,217530.9215469678,-969929.244312418,1,1,217530.9215469678,-969929.244312418,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,118746.01658593856,237492.03317187715,0.0
2,S2_risk_adjusted,1010,20,4,5,2,360143.9012710563,-826162.8149622837,0,20.569960117340088,5,4,1,1,1000000.0,8,7,800000,4623.348499032103,11,1556420.920186126,360143.9012710563,-826162.8149622837,0.0,19.7709761,360643.9012710563,-825662.8149622837,0,1,360143.9012710563,-826162.8149622837,0,OPTIMAL,0.0,-500.0,0.0,0,1,0,1,0,0,1,0,148288.3395291675,296576.679058335,0.0
2,S2_risk_adjusted,1011,20,4,5,2,205483.68729381615,-870772.2835262348,0,20.359751224517822,5,3,1,1,1000000.0,8,7,800000,117.76625144401126,12,1533675.4003496836,205483.68729381613,-870772.2835262348,0.0,20.1186847,205683.68729381613,-870572.2835262348,0,1,205483.68729381613,-870772.2835262348,0,OPTIMAL,2.9103830456733704e-11,-199.9999999999709,2.9103830456733704e-11,0,1,0,1,0,0,1,0,134531.9963525064,269063.9927050128,0.0
2,S2_risk_adjusted,1012,20,4,5,2,172834.59284774907,-957317.0926225892,0,20.02155327796936,5,3,1,1,1000000.0,8,7,800000,68.36907438963668,8,913114.8294714234,172834.59284774907,-957317.0926225892,0.0,20.0144998,172834.59284774907,-957317.0926225892,0,1,172834.59284774907,-957317.0926225892,0,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,141268.96068379228,282537.9213675845,0.0
2,S2_risk_adjusted,1013,20,4,5,2,119769.35385393874,-1085379.3141334355,0,20.172097206115723,5,3,1,1,1000000.0,8,7,800000,191.2988121519917,10,1531394.5655256642,119769.35385393874,-1085379.3141334355,0.0,20.4634763,119769.35385393874,-1085379.3141334355,0,1,119769.35385393874,-1085379.3141334355,0,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,150643.5834984218,301287.1669968436,0.0
2,S2_risk_adjusted,1014,20,4,5,2,-2000.0,-243849.08803653863,0,20.569913864135746,5,3,0,0,1000000.0,7,6,800000,7432.743995006649,7,832608.8459471671,-2000.0,-243849.08803653863,0.0,21.5355056,-1400.0,-243249.08803653863,0,1,-2000.0,-243849.08803653863,0,OPTIMAL,0.0,-600.0,0.0,0,1,0,1,0,0,1,0,120924.54401826931,241849.08803653863,0.0
2,S2_risk_adjusted,1015,20,4,5,2,419856.1601459055,-678078.4372488685,0,21.23831343650818,5,4,1,1,1000000.0,8,7,800000,62.30143328666419,8,960861.8372679388,419856.1601459055,-678078.4372488685,0.0,20.4310319,419856.1601459055,-678078.4372488685,0,1,419856.1601459055,-678078.4372488685,0,OPTIMAL,-5.820766091346741e-11,-5.820766091346741e-11,-5.820766091346741e-11,0,1,0,0,1,0,1,0,137241.82467434675,274483.6493486935,0.0
2,S2_risk_adjusted,1016,20,4,5,2,332386.93305025995,-1038093.1934531286,1,20.449678421020508,5,3,2,2,1000000.0,8,7,800000,45.67125748295608,10,1596913.397491056,332386.93305025995,-1038093.1934531286,1.0,20.7466954,332586.93305025995,-1037893.1934531286,1,1,332386.93305025995,-1038093.1934531286,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,137048.01265033885,274096.0253006777,0.0
2,S2_risk_adjusted,1017,20,4,5,2,112455.33508592405,-779980.8245354611,0,20.994256496429443,5,4,1,1,977552.624981894,8,7,800000,82.73715571551776,9,904559.9337762196,112455.33508592405,-779980.8245354611,0.0,21.4553699,112455.33508592405,-779980.8245354611,0,1,112455.33508592405,-779980.8245354611,0,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,111554.51995267314,223109.0399053463,0.0
2,S2_risk_adjusted,1018,20,4,5,2,524903.3882551241,-872482.3095118167,0,20.863157272338867,5,1,1,1,1000000.0,8,7,800000,3521.6386904307114,11,2158725.2181779323,524903.3882551241,-872482.3095118167,0.0,20.5748107,525503.3882551241,-871882.3095118167,0,1,524903.3882551241,-872482.3095118167,0,OPTIMAL,0.0,-600.0,0.0,0,1,0,1,0,0,1,0,174673.2122208676,349346.4244417352,0.0
2,S2_risk_adjusted,1019,20,4,5,2,61764.050775034775,-1014681.5687528156,0,20.23386859893799,5,1,1,1,1000000.0,8,7,800000,96.47711813441283,10,1061044.207655446,61764.050775034775,-1014681.5687528156,0.0,21.0827801,61964.050775034775,-1014481.5687528156,0,1,61764.050775034775,-1014681.5687528156,0,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,134555.70244098132,269111.40488196263,0.0
2,S2_risk_adjusted,1000,30,4,5,2,1163036.6704606663,-2825813.988866644,0,20.1350154876709,5,4,2,2,1000000.0,8,7,800000,188.3275024019672,14,2091780.609382943,1163036.6704606663,-2825813.988866644,0.0,21.0222358,1630437.683390032,-2358412.9759372785,0,1,1163036.6704606663,-2825813.988866644,0,OPTIMAL,0.0,-467401.01292936574,0.0,0,1,0,1,0,0,1,0,221602.8144070728,443205.6288141456,0.0
2,S2_risk_adjusted,1001,30,4,5,2,268336.2411597996,-3243718.3420929285,0,19.909764766693115,5,1,2,2,1000000.0,8,7,800000,185.9678499624046,12,1572491.551378902,268336.2411597996,-3243718.3420929285,0.0,20.9807592,268536.2411597996,-3243518.3420929285,0,1,268336.2411597996,-3243718.3420929285,0,OPTIMAL,-5.820766091346741e-11,-200.0000000000582,-5.820766091346741e-11,0,1,0,1,0,0,1,0,195114.14351404045,390228.2870280809,0.0
2,S2_risk_adjusted,1002,30,4,5,2,473546.52428299503,-2421147.953851804,0,20.92919969558716,5,2,2,2,1000000.0,8,7,800000,284.0093768260139,13,1852794.2222573715,473546.52428299503,-2421147.953851804,0.0,20.6465432,474046.52428299503,-2420647.953851804,0,1,473546.52428299503,-2421147.953851804,0,OPTIMAL,0.0,-500.0,0.0,0,1,0,1,0,0,1,0,160816.35989637772,321632.71979275544,0.0
2,S2_risk_adjusted,1003,30,4,5,2,282645.649732747,-3751077.972386527,0,20.15174460411072,5,3,2,2,1000000.0,8,7,800000,12917.893298493143,13,2423067.833382296,282645.649732747,-3751077.972386527,0.0,20.5805596,282645.649732747,-3751077.9723865264,0,1,282645.649732747,-3751077.9723865264,0,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,224095.75678440408,448191.51356880815,0.0
2,S2_risk_adjusted,1004,30,4,5,2,529200.3220457262,-3645399.477182461,0,20.261866092681885,5,2,2,2,1000000.0,8,7,800000,8975.405603722533,14,2551887.644491493,529200.3220457262,-3645399.477182461,0.0,20.9150861,529200.3220457262,-3645399.477182461,0,1,529200.3220457262,-3645399.477182461,0,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,231922.21106823263,463844.4221364653,0.0
2,S2_risk_adjusted,1005,30,4,5,2,777155.202361397,-3792904.101200813,1,20.262774229049683,5,3,3,3,1000000.0,8,7,800000,19114.918471733712,13,2104459.9218045594,777155.202361397,-3792904.101200813,1.0,21.0711154,777355.202361397,-3792704.101200813,1,1,777155.202361397,-3792904.101200813,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,228502.9651781105,457005.9303562209,0.0
2,S2_risk_adjusted,1006,30,4,5,2,398335.6148074201,-3201380.7134278547,0,20.607829332351685,5,2,2,2,1000000.0,8,7,800000,22710.196497481997,13,2122320.085946357,398335.6148074201,-3201380.7134278547,0.0,20.7492441,398535.6148074201,-3201180.7134278547,0,1,398335.6148074201,-3201380.7134278547,0,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,199984.2404575153,399968.4809150306,0.0
2,S2_risk_adjusted,1007,30,4,5,2,563401.8920232233,-2524442.341629328,1,20.43208146095276,5,2,3,3,1000000.0,8,7,800000,117.91389038204672,12,1162320.0673470006,563401.8920232233,-2524442.341629328,1.0,20.7546016,563601.8920232233,-2524242.341629328,1,1,563401.8920232233,-2524442.341629328,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,154392.21168262756,308784.4233652551,0.0
2,S2_risk_adjusted,1008,30,4,5,2,457311.928591704,-2928813.777547851,0,20.515352487564087,5,2,2,2,1000000.0,8,7,800000,5239.569047413937,13,1538927.0815266832,457311.928591704,-2928813.777547851,0.0,20.8538026,457511.928591704,-2928613.777547851,0,1,457311.928591704,-2928813.777547851,0,OPTIMAL,-5.820766091346741e-11,-200.0000000000582,-5.820766091346741e-11,0,1,0,1,0,0,1,0,188118.0947855308,376236.1895710616,0.0
2,S2_risk_adjusted,1009,30,4,5,2,217530.9215469678,-2799483.527917009,0,20.889917373657227,5,2,2,2,1000000.0,8,7,800000,156.25613611569395,12,1261577.5560329384,217530.9215469678,-2799483.527917009,0.0,20.9019254,217530.9215469678,-2799483.527917009,0,1,217530.9215469678,-2799483.527917009,0,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,167611.9138591098,335223.8277182196,0.0
2,S2_risk_adjusted,1010,30,4,5,2,623347.9148085455,-3266457.609074532,0,20.41939687728882,5,1,2,2,1000000.0,8,7,800000,6189.433584133094,13,2040994.305969224,623347.9148085456,-3266457.609074532,0.0,22.8886461,623547.9148085456,-3266257.609074531,0,1,623347.9148085456,-3266457.609074532,0,OPTIMAL,-1.1641532182693479e-10,-200.0000000001164,-1.1641532182693479e-10,0,1,0,1,0,0,1,0,216100.3068823932,432200.6137647864,0.0
2,S2_risk_adjusted,1011,30,4,5,2,577539.2722366136,-3462189.8399251094,1,20.358346223831177,5,4,3,3,1000000.0,8,7,800000,102.65694040018138,14,2077482.4316354604,577539.2722366134,-3462189.8399251094,1.0,21.1676217,578139.2722366134,-3461589.839925109,1,1,577539.2722366134,-3462189.839925109,1,OPTIMAL,1.1641532182693479e-10,-599.9999999998836,1.1641532182693479e-10,0,1,0,1,0,0,1,0,201986.4556080861,403972.9112161722,0.0
2,S2_risk_adjusted,1012,30,4,5,2,622975.7791604946,-3449997.976508525,1,20.839418649673465,5,3,3,3,1000000.0,8,7,800000,8223.192375475133,12,1620946.893175262,622975.7791604946,-3449997.976508525,1.0,21.4938235,622975.7791604946,-3449997.976508525,1,1,622975.7791604946,-3449997.976508525,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,203648.68778345105,407297.3755669021,0.0
2,S2_risk_adjusted,1013,30,4,5,2,616073.9305844043,-3701360.742734516,0,20.65206217765808,5,2,2,2,1000000.0,8,7,800000,333.7306272993752,13,2552159.842391413,616073.9305844043,-3701360.742734516,0.0,20.8024766,616673.9305844043,-3700760.742734516,0,1,616073.9305844043,-3701360.742734516,0,OPTIMAL,0.0,-600.0,0.0,0,1,0,1,0,0,1,0,239857.4818510511,479714.9637021022,0.0
2,S2_risk_adjusted,1014,30,4,5,2,685734.0033087326,-2487556.811803838,0,21.10991597175598,5,1,2,2,1000000.0,8,7,800000,13548.034868709225,12,1300040.981738651,685734.0033087326,-2487556.811803838,0.0,20.9339175,686234.0033087326,-2487056.811803838,0,1,685734.0033087326,-2487556.811803838,0,OPTIMAL,0.0,-500.0,0.0,0,1,0,1,0,0,1,0,176293.93417292056,352587.8683458411,0.0
2,S2_risk_adjusted,1015,30,4,5,2,1512604.1734887457,-1827623.3169238465,0,20.87996244430542,5,4,2,2,1000000.0,7,6,800000,44080.65212003881,12,1377273.7267978669,1512604.1734887457,-1827623.3169238465,0.0,21.2524079,1512804.1734887457,-1827423.3169238465,0,1,1512604.1734887457,-1827623.3169238465,0,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,185568.19391181067,371136.3878236213,0.0
2,S2_risk_adjusted,1016,30,4,5,2,332386.93305025995,-3498619.9297768595,0,21.096848487854004,5,3,2,2,1000000.0,8,7,800000,116.97329397530596,11,2038466.4719421729,332386.93305025995,-3498619.9297768595,0.0,22.6080812,332386.93305025995,-3498619.9297768595,0,1,332386.93305025995,-3498619.9297768595,0,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,212833.71460150668,425667.42920301337,0.0
2,S2_risk_adjusted,1017,30,4,5,2,392873.1044737848,-2365605.5794691783,0,21.339488983154297,5,1,2,2,1000000.0,8,7,800000,111.2041841304648,12,1179873.7907537664,392873.1044737848,-2365605.5794691783,0.0,20.613656,393073.1044737848,-2365405.5794691783,0,1,392873.1044737848,-2365605.5794691783,0,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,153248.81577460907,306497.63154921815,0.0
2,S2_risk_adjusted,1018,30,4,5,2,209295.845548515,-3490422.255060106,0,21.31033515930176,5,2,2,2,1000000.0,8,7,800000,20775.58705882578,14,2271807.341932662,209295.84554851492,-3490422.255060106,0.0,20.6303751,209495.84554851492,-3490222.255060106,0,1,209295.84554851492,-3490422.255060106,0,OPTIMAL,5.820766091346741e-11,-199.9999999999418,5.820766091346741e-11,0,1,0,1,0,0,1,0,205539.89447825676,411079.7889565135,0.0
2,S2_risk_adjusted,1019,30,4,5,2,211791.7090663476,-3495008.8560119,0,21.32469868659973,5,1,2,2,1000000.0,8,7,800000,10825.897403082594,12,1898425.483763489,211791.7090663476,-3495008.8560119,0.0,23.917155,212291.7090663476,-3494508.8560119,0,1,211791.7090663476,-3495008.8560119,0,OPTIMAL,0.0,-500.0,0.0,0,1,0,1,0,0,1,0,205933.3647265693,411866.7294531386,0.0
2,S2_risk_adjusted,1000,40,4,5,3,1840367.2104700964,-7795943.907219173,0,21.74479866027832,5,2,3,3,1000000.0,8,7,800000,683.318577372417,16,5044191.325820491,1840367.2104700964,-7795943.907219173,0.0,20.6157598,2279286.641675457,-7357024.476013811,0,1,1840367.2104700964,-7795943.907219172,0,OPTIMAL,0.0,-438919.43120536045,0.0,0,1,0,1,0,0,1,0,301134.72242778965,602269.4448555793,0.0
2,S2_risk_adjusted,1001,40,4,5,3,444777.3180977536,-7920688.360853858,0,21.512502908706665,5,2,3,3,1000000.0,8,7,800000,743.7716228119484,14,4289478.575687075,444777.3180977536,-7920688.360853858,0.0,20.8032202,444977.3180977536,-7920488.360853857,0,1,444777.3180977536,-7920688.360853857,0,OPTIMAL,-5.820766091346741e-11,-200.0000000000582,-5.820766091346741e-11,0,1,0,1,0,0,1,0,261420.80246723775,522841.6049344756,0.0
2,S2_risk_adjusted,1002,40,4,5,3,871703.6506109245,-5426555.007622207,0,21.814837217330933,5,2,3,3,1000000.0,7,6,800000,77221.4315677439,14,3475289.3079502536,871703.6506109243,-5426555.007622207,0.0,20.647072,872303.6506109243,-5425955.007622207,0,1,871703.6506109243,-5426555.007622207,0,OPTIMAL,1.1641532182693479e-10,-599.9999999998836,1.1641532182693479e-10,0,1,0,1,0,0,1,0,196820.5830697853,393641.16613957065,0.0
2,S2_risk_adjusted,1003,40,4,5,3,1102324.7339047869,-7858242.440044402,0,22.5929012298584,5,2,3,3,1000000.0,8,7,800000,114714.48395447554,15,4821753.123192878,1102324.7339047866,-7858242.440044402,0.0,20.4724643,1102524.7339047866,-7858042.440044403,0,1,1102324.7339047866,-7858242.440044402,0,OPTIMAL,2.3283064365386963e-10,-199.9999999997672,2.3283064365386963e-10,0,1,0,1,0,0,1,0,280017.7241859122,560035.4483718243,0.0
2,S2_risk_adjusted,1004,40,4,5,3,1822806.2490204957,-8108550.7263966035,0,21.948999166488647,5,1,3,3,1000000.0,8,7,800000,27120.64646727853,15,5372627.174934017,1822806.249020496,-8108550.7263966035,0.0,20.6300395,1823006.249020496,-8108350.7263966035,0,1,1822806.249020496,-8108550.7263966035,0,OPTIMAL,-4.656612873077393e-10,-200.0000000004657,-4.656612873077393e-10,0,1,0,1,0,0,1,0,310354.9054817843,620709.8109635686,0.0
2,S2_risk_adjusted,1005,40,4,5,3,1008788.0470363552,-9596378.331084222,1,21.784616470336918,5,2,4,4,1000000.0,8,7,800000,76397.19993264638,14,5236854.099836063,1008788.0470363552,-9596378.331084222,1.0,20.5298609,1009288.0470363552,-9595878.331084222,1,1,1008788.0470363552,-9596378.331084222,1,OPTIMAL,-1.1641532182693479e-10,-500.0000000001164,-1.1641532182693479e-10,0,1,0,1,0,0,1,0,311916.65818001697,623833.3163600339,0.0
2,S2_risk_adjusted,1006,40,4,5,3,774192.2923008722,-7512100.234987025,1,21.898101806640625,5,3,4,4,1000000.0,8,7,800000,59632.93589858196,15,4241874.927104914,774192.2923008722,-7512100.234987025,1.0,20.7068468,774192.2923008722,-7512100.234987025,1,1,774192.2923008722,-7512100.234987025,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,243714.4860967028,487428.9721934056,0.0
