scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,1002,20,2,OPTIMAL,-815710.919794118,-968.1087441067043,0.0,-814742.8110500115,0.0,0.007592500000000002,0.006999969482421875,2,False,True,2.8543278997985597e-16,index_map_S1_cost_only_N20.json,qubo_Q_S1_cost_only_N20.npz,True
S1_cost_only,1002,30,2,OPTIMAL,-3216622.3063293546,-295.1084018005206,0.0,-3216327.197927554,0.0,0.026055100000000053,0.025999784469604492,3,False,True,0.0,index_map_S1_cost_only_N30.json,qubo_Q_S1_cost_only_N30.npz,True
S1_cost_only,1002,40,2,OPTIMAL,-6691317.794421136,582.0299515665233,0.0,-6691899.824372701,0.0,0.01687369999999999,0.017000198364257812,4,False,True,2.7836746160583365e-16,index_map_S1_cost_only_N40.json,qubo_Q_S1_cost_only_N40.npz,True
S1_cost_only,1002,50,2,OPTIMAL,-15169636.26934839,1601.1086735833783,0.0,-15171237.37802197,0.0,0.01583260000000003,0.015000104904174805,5,False,True,2.455754529849339e-16,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S1_cost_only,1002,50,2,OPTIMAL,-15636443.573287528,1601.1086735833783,0.0,-15638044.681961108,0.0,0.01582450000000002,0.016000032424926758,5,False,True,2.3824409182315616e-16,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S1_cost_only,1002,50,2,OPTIMAL,-15869847.225257099,1601.1086735833783,0.0,-15871448.333930679,0.0,0.016574699999999998,0.016000032424926758,5,False,True,2.347401487604152e-16,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S1_cost_only,1002,50,2,OPTIMAL,-13710863.444538582,1601.1086735833783,0.0,-13712464.553212166,0.0,0.017189200000000016,0.01699995994567871,5,False,True,0.0,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S1_cost_only,1002,50,2,OPTIMAL,-16628409.094158195,1601.1086735833783,0.0,-16630010.202831779,0.0,0.016006599999999982,0.014999866485595703,5,False,True,0.0,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S2_risk_adjusted,1002,20,2,OPTIMAL,-529388.6860267709,122405.5628132383,162948.5622100023,-651794.2488400092,0.0,0.007141300000000017,0.006999969482421875,2,False,False,0.0,index_map_S2_risk_adjusted_N20.json,qubo_Q_S2_risk_adjusted_N20.npz,True
S2_risk_adjusted,1002,30,2,OPTIMAL,-2421147.9538518037,473546.52428299503,321632.71979275544,-2894694.478134799,0.0,0.008694599999999997,0.007999897003173828,3,False,False,0.0,index_map_S2_risk_adjusted_N30.json,qubo_Q_S2_risk_adjusted_N30.npz,True
S2_risk_adjusted,1002,40,2,OPTIMAL,-5426555.007622207,871703.6506109243,393641.16613957065,-6298258.65823313,0.0,0.010051299999999985,0.009999990463256836,4,False,False,1.716231703737143e-16,index_map_S2_risk_adjusted_N40.json,qubo_Q_S2_risk_adjusted_N40.npz,True
S2_risk_adjusted,1002,50,2,OPTIMAL,-13303555.124253929,1867682.2537680427,0.0,-15171237.37802197,0.0,0.013407400000000014,0.013000011444091797,5,False,True,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1002,50,2,OPTIMAL,-13770362.428193066,1867682.2537680427,0.0,-15638044.681961108,0.0,0.013119700000000012,0.013000011444091797,5,False,True,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1002,50,2,OPTIMAL,-14003766.080162637,1867682.2537680427,0.0,-15871448.333930679,0.0,0.0132853,0.013000011444091797,5,False,True,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1002,50,2,OPTIMAL,-11902323.967828766,1284982.3684518707,525158.2169315298,-13187306.336280636,0.0,0.01137309999999997,0.010999917984008789,5,False,False,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1002,50,2,OPTIMAL,-14762327.949063737,1867682.2537680427,0.0,-16630010.202831779,0.0,0.012322600000000017,0.011999845504760742,5,False,True,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1002,50,2,OPTIMAL,-13490151.227532499,1681086.1504894716,0.0,-15171237.37802197,0.0,0.011419100000000015,0.01100015640258789,5,False,True,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1002,50,2,OPTIMAL,-13174305.84579615,1413422.4023019013,583509.129923922,-14587728.24809805,0.0,0.011624299999999976,0.011999845504760742,5,False,False,1.4138469009547984e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S3_tight_regulation,1002,20,2,OPTIMAL,-1629434.652122113,50.96997791015065,0.0,-1629485.6221000229,0.0,0.005283599999999999,0.006000041961669922,3,False,True,1.4289044568350132e-16,index_map_S3_tight_regulation_N20.json,qubo_Q_S3_tight_regulation_N20.npz,True
S3_tight_regulation,1002,30,2,OPTIMAL,-8358590.497771884,3860.2168397573905,0.0,-8362450.714611641,0.0,0.005074899999999993,0.004999876022338867,5,False,True,1.1142100750883027e-16,index_map_S3_tight_regulation_N30.json,qubo_Q_S3_tight_regulation_N30.npz,True
S3_tight_regulation,1002,40,2,OPTIMAL,-14559985.791970992,4737.355193124434,0.0,-14564723.147164114,0.0,0.005398999999999987,0.005000114440917969,6,False,True,2.5585809984211667e-16,index_map_S3_tight_regulation_N40.json,qubo_Q_S3_tight_regulation_N40.npz,True
S3_tight_regulation,1002,50,2,OPTIMAL,-21587097.50748077,2740.2997043486284,0.0,-21589837.807185113,0.0,0.011236100000000027,0.010999917984008789,6,False,True,1.7257022613489173e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1002,50,2,OPTIMAL,-22053904.811419904,2740.2997043486284,0.0,-22056645.11112425,0.0,0.012412800000000002,0.012000083923339844,6,False,True,0.0,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1002,50,2,OPTIMAL,-22287308.46338947,2740.2997043486284,0.0,-22290048.76309382,0.0,0.010763599999999984,0.010999917984008789,6,False,True,1.6714850537386824e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1002,50,2,OPTIMAL,-19486464.639754653,2740.2997043486284,0.0,-19489204.939458992,0.0,0.011022299999999985,0.010999917984008789,6,False,True,3.8234645096801076e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1002,50,2,OPTIMAL,-23687730.375206884,2740.2997043486284,0.0,-23690470.674911235,0.0,0.011362800000000006,0.010999917984008789,6,False,True,1.572666625064698e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S4_affordability,1002,20,2,OPTIMAL,-815210.919794118,-468.1087441067043,0.0,-814742.8110500115,0.0,0.006498500000000018,0.006000041961669922,2,True,True,2.8560785681412505e-16,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
