scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,2004,60,2,OPTIMAL,-28066746.332880367,1463.280306988946,0.0,-28068209.613187358,0.0,0.03318749999999998,0.031999826431274414,6,False,True,1.327296813915945e-16,index_map_S1_cost_only_N60.json,qubo_Q_S1_cost_only_N60.npz,True
S1_cost_only,2004,100,2,OPTIMAL,-111223545.21199726,1778.7151193871568,0.0,-111225323.92711663,0.0,0.8078338,0.8070001602172852,9,False,True,1.3397488063741674e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2004,100,2,OPTIMAL,-112308670.32348132,1778.7151193871568,0.0,-112310449.0386007,0.0,0.8767482000000001,0.875999927520752,9,False,True,1.326804168451823e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2004,100,2,OPTIMAL,-112851232.87922335,1778.7151193871568,0.0,-112853011.59434274,0.0,0.7991829000000001,0.7990000247955322,9,False,True,0.0,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2004,100,2,OPTIMAL,-100236653.45822112,1778.7151193871568,0.0,-100238432.17334048,0.0,0.7112356999999999,0.7060000896453857,9,False,True,2.973196067456202e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2004,100,2,OPTIMAL,-122210436.96577343,1778.7151193871568,0.0,-122212215.6808928,0.0,0.7934528000000001,0.7939999103546143,9,False,True,2.43860697397243e-16,index_map_S1_cost_only_N100.json,qubo_Q_S1_cost_only_N100.npz,True
S1_cost_only,2004,150,2,OPTIMAL,-392450342.6752993,4754.738478281618,0.0,-392455097.4137775,0.0,335.5531922,335.5529999732971,14,False,True,3.037563650426244e-16,index_map_S1_cost_only_N150.json,qubo_Q_S1_cost_only_N150.npz,True
S1_cost_only,2004,200,9,TIME_LIMIT,-906850110.2249446,8292.427422513532,0.0,-906858402.652367,0.015197594935796099,7200.0735918,7200.058000087738,18,False,True,1.3145423726222112e-16,index_map_S1_cost_only_N200.json,qubo_Q_S1_cost_only_N200.npz,True
S1_cost_only,2004,300,9,TIME_LIMIT,-2886112707.0707555,14619.262235792587,0.0,-2886127326.3329926,0.07496441406758977,7200.071657,7200.059000015259,27,False,True,4.956533648546473e-16,index_map_S1_cost_only_N300.json,qubo_Q_S1_cost_only_N300.npz,True
S2_risk_adjusted,2004,60,2,OPTIMAL,-26519832.015080236,1548377.598107123,0.0,-28068209.613187358,0.0,0.029078999999999966,0.0279998779296875,6,False,True,0.0,index_map_S2_risk_adjusted_N60.json,qubo_Q_S2_risk_adjusted_N60.npz,True
